row_id,cgid,label,description,mimic_id
5246,19249,RO,Read Only,97330
5247,19250,RT,Respiratory,97331
5248,19251,Res,Resident/Fellow/PA/NP,97332
5249,19252,Res,Resident/Fellow/PA/NP,97333
5250,19253,RO,Read Only,97334
5251,19254,RO,Read Only,97335
5252,19255,RN,,97336
5253,19256,RN,,97337
5254,19257,RO,Read Only,97338
5255,19258,MD,,97339
5256,19259,RN,,97340
5257,19260,RO,Read Only,97341
5258,19261,STN,,97342
5259,19262,UC,UCO,97343
5260,19263,RN,RN,97344
5261,19264,RHP,,97345
5262,19265,RO,Read Only,97346
5263,19266,RO,Read Only,97347
5264,19267,RO,Read Only,97348
5265,19268,RO,Read Only,97349
5266,19269,RO,Read Only,97350
5267,19270,RO,Read Only,97351
5268,19271,RN,Read Only,97352
5269,19272,RO,Read Only,97353
5270,19273,RO,Read Only,97354
5271,19274,RRT,,97355
5272,19275,RN,,97356
5273,19276,RO,Read Only,97357
5274,19277,Res,Resident/Fellow/PA/NP,97358
5275,19278,Res,Resident/Fellow/PA/NP,97359
5276,19279,RN,RN,97360
5277,19280,RN,Resident/Fellow/PA/NP,97361
5278,19281,RPH,Pharmacist,97362
5279,19282,Res,Resident/Fellow/PA/NP,97363
5280,19283,MD,,97364
5281,19284,Rehab,Rehabilitation,97365
5282,19285,RT,Respiratory,97366
5283,19286,Res,Resident/Fellow/PA/NP,97367
5284,19287,RRT,Read Only,97368
5285,19288,RO,Read Only,97369
5286,19289,RO,Read Only,97370
5287,19290,RN,,97371
5288,19291,RO,Read Only,97372
5289,19292,MDs,Resident/Fellow/PA/NP,97373
5290,19293,MD,,97374
5291,19294,RO,Read Only,97375
5292,19295,RN,RN,97376
5293,19296,RN,,97377
5294,19297,RO,Read Only,97378
5295,19298,RO,Read Only,97379
5296,19299,PharmD,Pharmacist,97380
5297,19300,RN,,97381
5298,19301,Res,Resident/Fellow/PA/NP,97382
5299,19302,MD,,97383
5300,19303,MDS,Resident/Fellow/PA/NP,97384
5301,19304,Stu,,97385
5302,19305,MD,Attending,97386
5303,19306,MD,,97387
5304,19307,RO,Read Only,97388
5305,19308,Res,Resident/Fellow/PA/NP,97389
5306,19309,Res,Resident/Fellow/PA/NP,97390
5307,19310,MD,,97391
5308,19311,RO,Read Only,97392
5309,19312,RN,,97393
5310,19313,MedSt,,97394
5311,19314,RN,RN,97395
5312,19315,RA,Research Assistant,97396
5313,19316,RO,Read Only,97397
5314,19317,MD,Resident/Fellow/PA/NP,97398
5315,19318,RO,Read Only,97399
5316,19319,MD,,97400
5317,19320,MD,,97401
5318,19321,RO,Read Only,97402
5319,19322,MDs,Resident/Fellow/PA/NP,97403
5320,19323,RO,Read Only,97404
5321,19324,RO,Read Only,97405
5322,19325,RN,RN,97406
5323,19326,RN,RN,97407
5324,19327,CM,Case Manager,97408
5325,19328,RN,,97409
5326,19329,Res,Resident/Fellow/PA/NP,97410
5327,19330,RN,,97411
5328,19331,Res,Resident/Fellow/PA/NP,97412
5329,19332,Rehab,Rehabilitation,97413
5330,19333,Reside,,97414
5331,19334,Res,Resident/Fellow/PA/NP,97415
5332,19335,RN,RN,97416
5333,19336,RO,Read Only,97417
5334,19337,RO,Read Only,97418
5335,19338,Res,Resident/Fellow/PA/NP,97419
5336,19339,Rehab,Rehabilitation,97420
5337,19340,MD,,97421
5338,19341,Admin,Administrator,97422
5339,19342,,,97423
5340,19343,Res,Resident/Fellow/PA/NP,97424
5341,19344,Res,Resident/Fellow/PA/NP,97425
5342,19345,Res,Resident/Fellow/PA/NP,97426
5343,19346,MD,,97427
5344,19347,MDs,Resident/Fellow/PA/NP,97428
5345,19348,RN,RN,97429
5346,19349,RO,Read Only,97430
5347,19350,RO,Read Only,97431
5348,19351,St,,97432
5349,19352,RO,Read Only,97433
5350,19353,MD,,97434
5351,19354,MD,,97435
5352,19355,MD,,97436
5353,19356,RO,Read Only,97437
5354,19357,RO,Read Only,97438
5355,19358,MD,Read Only,97439
5356,19359,MD,Attending,97440
5357,19360,RO,Read Only,97441
5358,19361,MD,,97442
5359,19362,RO,Read Only,97443
5360,19363,MD,,97444
5361,19364,RN,,97445
5362,19365,Res,Resident/Fellow/PA/NP,97446
5363,19366,Res,Resident/Fellow/PA/NP,97447
5364,19367,Res,Resident/Fellow/PA/NP,97448
5365,19368,MD,,97449
5366,19369,PCT,,97450
5367,19370,RO,Read Only,97451
5368,19371,RN,,97452
5369,19372,RO,Read Only,97453
5370,19373,DI,Dietitian,97454
5371,19374,RN,RN,97455
5372,19375,RO,Read Only,97456
5373,19376,RN,,97457
5374,19377,PhStud,,97458
5375,19378,Coordi,Read Only,97459
5376,19379,MS,,97460
5377,19380,RO,Read Only,97461
5378,19381,DI,,97462
5379,19382,RN,RN,97463
5380,19383,RO,Read Only,97464
5381,19384,RO,Read Only,97465
5382,19385,RO,Read Only,97466
5383,19386,MSIV,,97467
5384,19387,RO,Read Only,97468
5385,19388,RO,Read Only,97469
5386,19389,MD,,97470
5387,19390,RD,,97471
5388,19391,"MS,RD",,97472
5389,19392,Rehab,Rehabilitation,97473
5390,19393,Res,Resident/Fellow/PA/NP,97474
5391,19394,Res,Resident/Fellow/PA/NP,97475
5392,19395,RO,Read Only,97476
5393,19396,Res,Resident/Fellow/PA/NP,97477
5394,19397,MDs,,97478
5395,19398,RA,Research Assistant,97479
5396,19399,Res,Resident/Fellow/PA/NP,97480
5397,19400,Res,Resident/Fellow/PA/NP,97481
5398,19401,Rehab,Rehabilitation,97482
5399,19402,RO,Read Only,97483
5400,19403,MD,,97484
5401,19404,RO,Read Only,97485
5402,19405,RO,Read Only,97486
5403,19406,RO,Read Only,97487
5404,19407,MD,,97488
5405,19408,RO,Read Only,97489
5406,19409,MS,,97490
5407,19410,MD,,97491
5408,19411,LICSW,Read Only,97492
5409,19412,RRT,Read Only,97493
5410,19413,RN,,97494
5411,19414,MD,,97495
5412,19415,OTR/L,,97496
5413,19416,MD,,97497
5414,19417,MD,,97498
5415,19418,MD,,97499
5416,19419,MD,,97500
5417,19420,MS,Resident/Fellow/PA/NP,97501
5418,19421,RN,,97502
5419,19422,MD,Resident/Fellow/PA/NP,97503
5420,19423,RO,Read Only,97504
5421,19424,RO,Read Only,97505
5422,19425,MD,,97506
5423,19426,MD,,97507
5424,19427,MD,Attending,97508
5425,19428,MD,,97509
5426,19429,RN,,97510
5427,19430,RTS,,97511
5428,19431,LICSW,Social Worker,97512
5429,19432,MD,Resident/Fellow/PA/NP,97513
5430,19433,Res,Resident/Fellow/PA/NP,97514
5431,19434,ISCS,,97515
5432,19435,MD,,97516
5433,19436,RO,Read Only,97517
5434,19437,RPH,Pharmacist,97518
5435,19438,RO,Read Only,97519
5436,19439,RO,Read Only,97520
5437,19440,Res,Resident/Fellow/PA/NP,97521
5438,19441,Res,Resident/Fellow/PA/NP,97522
5439,19442,RT,Respiratory,97523
5440,19443,Res,Resident/Fellow/PA/NP,97524
5441,19444,RO,Read Only,97525
5442,19445,Res,Resident/Fellow/PA/NP,97526
5443,19446,RT,Respiratory,97527
5444,19447,MD,Read Only,97528
5445,19448,RN,RN,97529
5446,19449,MD,Attending,97530
5447,19450,Res,Resident/Fellow/PA/NP,97531
5448,19451,RN,,97532
5449,19452,Res,Resident/Fellow/PA/NP,97533
5450,19453,Res,Resident/Fellow/PA/NP,97534
5451,19454,MD,Attending,97535
5452,19455,RN,RN,97536
5453,19456,RN,RN,97537
5454,19457,Res,Resident/Fellow/PA/NP,97538
5455,19458,Res,Resident/Fellow/PA/NP,97539
5456,19459,RD,Dietitian,97540
5457,19460,RN,RN,97541
5458,19461,RPH,Pharmacist,97542
5459,19462,PCT,PCT/NA,97543
5460,19463,RN,RN,97544
5461,19464,Rehab,Rehabilitation,97545
5462,19465,RRTs,,97546
5463,19466,Res,Resident/Fellow/PA/NP,97547
5464,19467,MD,Attending,97548
5465,19468,MDs,,97549
5466,19469,PC,Pastoral Care,97550
5467,19470,Res,Resident/Fellow/PA/NP,97551
5468,19471,Res,Resident/Fellow/PA/NP,97552
5469,19472,Res,Resident/Fellow/PA/NP,97553
5470,19473,Res,Resident/Fellow/PA/NP,97554
5471,19474,MD,,97555
5472,19475,MD,,97556
5473,19476,Res,Resident/Fellow/PA/NP,97557
5474,19477,RO,Read Only,97558
5475,19478,MDs,Read Only,97559
5476,19479,MS,,97560
5477,19480,RO,Read Only,97561
5478,19481,RD,Dietitian,97562
5479,19482,RO,Read Only,97563
5480,19483,MD,Read Only,97564
5481,19484,RO,Read Only,97565
5482,19485,MD,,97566
5483,19486,MD,Read Only,97567
5484,19487,Res,Resident/Fellow/PA/NP,97568
5485,19488,RO,Read Only,97569
5486,19489,MD,,97570
5487,19490,RO,Read Only,97571
5488,19491,MedStu,,97572
5489,19492,MDs,Read Only,97573
5490,19493,RO,Read Only,97574
5491,19494,Rehab,Rehabilitation,97575
5492,19495,RT,Respiratory,97576
5493,19496,RT,Respiratory,97577
5494,19497,RO,Read Only,97578
5495,19498,RO,Read Only,97579
5496,19499,Res,Resident/Fellow/PA/NP,97580
5497,19500,DietIn,,97581
5498,19501,SW,Social Worker,97582
5499,19502,UCO,UCO,97583
6070,20023,RO,Read Only,97584
6071,20024,ISOPS,,97585
6072,20025,MD,Resident/Fellow/PA/NP,97586
6073,20026,MD,,97587
6074,20027,CoWker,PCT/NA,97588
6075,20028,RO,Read Only,97589
6076,20029,RO,Read Only,97590
6077,20030,RN,RN,97591
6078,20031,MD,,97592
6079,20032,RO,Read Only,97593
6080,20033,RO,Read Only,97594
6081,20034,RN,RN,97595
6082,20035,MD,,97596
6083,20036,MD,Resident/Fellow/PA/NP,97597
6084,20037,MD,,97598
6085,20038,MD,Read Only,97599
6086,20039,MD,,97600
6087,20040,MD,,97601
6088,20041,MD,,97602
6089,20042,RO,Read Only,97603
6090,20043,RO,Read Only,97604
6091,20044,RN,,97605
6092,20045,RO,Read Only,97606
6093,20046,MD,,97607
6094,20047,MD,Attending,97608
6095,20048,Res,Resident/Fellow/PA/NP,97609
6096,20049,Res,Resident/Fellow/PA/NP,97610
6097,20050,PCT,PCT/NA,97611
6098,20051,Res,Resident/Fellow/PA/NP,97612
6099,20052,RN,Read Only,97613
6100,20053,RN,RN,97614
6101,20054,RN,RN,97615
6102,20055,RN,Case Manager,97616
6103,20056,RN,Read Only,97617
6104,20057,MS,,97618
6105,20058,RO,Read Only,97619
6106,20059,MedSt,,97620
6107,20060,MDs,Read Only,97621
6108,20061,RN,RN,97622
6109,20062,Rehab,Rehabilitation,97623
6110,20063,RN,RN,97624
6111,20064,Res,Resident/Fellow/PA/NP,97625
6112,20065,RO,Read Only,97626
6113,20066,MD,Attending,97627
6114,20067,RO,Read Only,97628
4682,18684,RN,,97629
4683,18685,RN,,97630
4684,18686,PCT,PCT/NA,97631
4685,18687,RO,Read Only,97632
4686,18688,RO,Read Only,97633
4687,18689,MD,,97634
4688,18690,MDs,Read Only,97635
4689,18691,MD,,97636
4690,18692,RN,,97637
4691,18693,SRT,Respiratory,97638
4692,18694,MDs,Resident/Fellow/PA/NP,97639
4693,18695,RN,RN,97640
4694,18696,RO,Read Only,97641
4695,18697,MD,Resident/Fellow/PA/NP,97642
4696,18698,RO,Read Only,97643
4697,18699,St,,97644
4698,18700,NP,Read Only,97645
4699,18701,RN,,97646
4700,18702,RO,Read Only,97647
4701,18703,RO,Read Only,97648
4702,18704,PA,,97649
4703,18705,RRT,Read Only,97650
4704,18706,NNP,,97651
4705,18707,MD,,97652
4706,18708,NP,,97653
4707,18709,RN,,97654
4708,18710,RO,Read Only,97655
4709,18711,RN,,97656
4710,18712,RN,,97657
4711,18713,ISSupp,Administrator,97658
4712,18714,MD,,97659
4713,18715,RN,,97660
4714,18716,RO,Read Only,97661
4715,18717,MD,,97662
4716,18718,RO,Read Only,97663
4717,18719,RO,Read Only,97664
4785,18720,RN,,97665
4786,18721,RN,,97666
4787,18722,RRT,Respiratory,97667
4788,18723,RN,,97668
4789,18724,MD,,97669
4790,18725,RRT,Respiratory,97670
4791,18726,RO,Read Only,97671
4792,18727,RO,Read Only,97672
4793,18728,Rehab,Rehabilitation,97673
4794,18729,Res,Resident/Fellow/PA/NP,97674
4795,18730,RN,RN,97675
4796,18731,Rehab,Rehabilitation,97676
4797,18732,RN,RN,97677
4798,18733,PCA,,97678
4799,18734,RRT,,97679
4800,18735,Res,Resident/Fellow/PA/NP,97680
4801,18736,RO,Read Only,97681
4802,18737,MD,,97682
4803,18738,MD,,97683
4804,18739,RO,Read Only,97684
4805,18740,RN,RN,97685
4806,18741,Res,Resident/Fellow/PA/NP,97686
4807,18742,MD,Resident/Fellow/PA/NP,97687
4808,18743,Res,Resident/Fellow/PA/NP,97688
4809,18744,Res,Resident/Fellow/PA/NP,97689
4810,18745,MD,Read Only,97690
4811,18746,MD,,97691
4812,18747,RO,Read Only,97692
4813,18748,MD,,97693
4814,18749,MD,,97694
4815,18750,MD,,97695
4816,18751,MD,,97696
4817,18752,MD,,97697
4818,18753,MD,,97698
4819,18754,RO,Read Only,97699
4820,18755,RN,,97700
4821,18756,Med St,,97701
4822,18757,MS,,97702
4823,18758,MD,Resident/Fellow/PA/NP,97703
4824,18759,RO,Read Only,97704
4825,18760,MD,Resident/Fellow/PA/NP,97705
4826,18761,RO,Read Only,97706
4827,18762,MDs,Resident/Fellow/PA/NP,97707
4828,18763,MDs,Resident/Fellow/PA/NP,97708
4829,18764,MDs,,97709
4830,18765,MD,,97710
4831,18766,RO,Read Only,97711
4832,18767,MDs,Resident/Fellow/PA/NP,97712
4833,18768,RO,Read Only,97713
4834,18769,MD,,97714
4835,18770,RO,Read Only,97715
4836,18771,RES,,97716
4837,18772,MD,Resident/Fellow/PA/NP,97717
4838,18773,RO,Read Only,97718
4839,18774,MD,Resident/Fellow/PA/NP,97719
4840,18775,MDs,Resident/Fellow/PA/NP,97720
4841,18776,RO,Read Only,97721
4842,18777,RN,RN,97722
4843,18778,PCT,PCT/NA,97723
4844,18779,MDs,Resident/Fellow/PA/NP,97724
4845,18780,PA,Resident/Fellow/PA/NP,97725
4846,18781,RO,Read Only,97726
4847,18782,MD,,97727
4848,18783,RN,,97728
4849,18784,RN,RN,97729
4850,18785,RN,,97730
4851,18786,LICSW,Social Worker,97731
4852,18787,RN,RN,97732
4853,18788,RN,Read Only,97733
4854,18789,RN,,97734
4855,18790,MD,,97735
4856,18791,RN,,97736
4857,18792,RN,RN,97737
4858,18793,RN,RN,97738
4859,18794,RO,Read Only,97739
4860,18795,RT,Respiratory,97740
4861,18796,RN,,97741
4862,18798,MD,,97742
4863,18799,RO,Read Only,97743
4864,18800,RN,,97744
4865,18801,RN,,97745
4866,18802,Res,Resident/Fellow/PA/NP,97746
4867,18803,MS,,97747
4868,18804,Rn,RN,97748
4869,18805,Rehab,Rehabilitation,97749
4870,18806,RO,Read Only,97750
4871,18807,CoWker,,97751
4872,18808,Res,Resident/Fellow/PA/NP,97752
4873,18809,CM,Case Manager,97753
4874,18810,RN,RN,97754
4875,18811,CM,Case Manager,97755
4876,18812,SW,Social Worker,97756
4878,18814,Res,Resident/Fellow/PA/NP,97757
4879,18815,PC,Pastoral Care,97758
4880,18816,Res,Resident/Fellow/PA/NP,97759
4881,18817,RO,Read Only,97760
4882,18818,Res,Resident/Fellow/PA/NP,97761
4883,18819,MD,Attending,97762
4884,18820,RN,RN,97763
4885,18821,PCT,PCT/NA,97764
4886,18822,PCT,PCT/NA,97765
4887,18823,Rehab,Rehabilitation,97766
4888,18824,RN,RN,97767
4889,18825,RN,RN,97768
4890,18826,SW,Social Worker,97769
4891,18827,Rehab,Rehabilitation,97770
4892,18828,Res,Resident/Fellow/PA/NP,97771
4893,18829,Res,Resident/Fellow/PA/NP,97772
4894,18830,Rehab,Rehabilitation,97773
4895,18831,CM,Case Manager,97774
4896,18832,Res,Resident/Fellow/PA/NP,97775
4897,18833,RO,Read Only,97776
4898,18834,RO,Read Only,97777
4899,18835,RN,RN,97778
4900,18836,Rehab,Rehabilitation,97779
4901,18837,PCT,PCT/NA,97780
4902,18838,SNNP,,97781
4903,18839,RO,Read Only,97782
4904,18840,CM,Case Manager,97783
4905,18841,RPH,Pharmacist,97784
4906,18842,RN,RN,97785
4907,18843,RT,Respiratory,97786
4908,18844,Rehab,Rehabilitation,97787
4909,18845,Res,Resident/Fellow/PA/NP,97788
4910,18846,RN,RN,97789
4911,18847,Res,Resident/Fellow/PA/NP,97790
4912,18848,Res,Resident/Fellow/PA/NP,97791
4913,18849,Res,Resident/Fellow/PA/NP,97792
4914,18850,RN,,97793
4915,18851,RA,Read Only,97794
4916,18852,SN,,97795
4917,18853,RO,Read Only,97796
4918,18854,RO,Read Only,97797
4919,18855,RN,RN,97798
4920,18856,RN,,97799
4921,18857,Res,Resident/Fellow/PA/NP,97800
4922,18858,,,97801
4923,18859,Res,Resident/Fellow/PA/NP,97802
4924,18860,RN,RN,97803
4925,18861,RN,RN,97804
4926,18862,MD,,97805
4927,18863,Res,Resident/Fellow/PA/NP,97806
4928,18864,RO,Read Only,97807
4929,18865,MDs,Resident/Fellow/PA/NP,97808
4930,18866,RN,Read Only,97809
4931,18867,RO,Read Only,97810
4932,18868,MD,,97811
4933,18869,RN,,97812
4934,18870,RO,Read Only,97813
4935,18871,Studen,,97814
4936,18872,RO,Read Only,97815
4937,18873,RN,RN,97816
4938,18874,MDs,Read Only,97817
4939,18875,RN,,97818
4940,18876,MD,,97819
4941,18877,RO,Read Only,97820
4942,18878,MDs,Resident/Fellow/PA/NP,97821
4943,18879,RO,Read Only,97822
4944,18880,RN,,97823
4945,18881,mcd,,97824
4946,18882,MS,,97825
4947,18883,RN,,97826
4948,18884,RO,Read Only,97827
4949,18885,RO,Read Only,97828
4950,18886,SN,,97829
4951,18887,RN,RN,97830
4952,18888,Nur-St,,97831
4953,18889,MD,Read Only,97832
4954,18890,RO,Read Only,97833
4955,18891,MD,Attending,97834
4956,18892,Res,Resident/Fellow/PA/NP,97835
4957,18893,RO,Read Only,97836
4958,18894,RA,Research Assistant,97837
4959,18895,Res,Resident/Fellow/PA/NP,97838
4960,18896,Res,Resident/Fellow/PA/NP,97839
4961,18897,RO,Read Only,97840
4962,18898,MD,Attending,97841
4963,18899,Res,Resident/Fellow/PA/NP,97842
4964,18900,Res,Resident/Fellow/PA/NP,97843
4965,18901,RN,RN,97844
4966,18902,RN,,97845
4967,18903,MD,,97846
4968,18904,MDs,,97847
4969,18905,RO,Read Only,97848
4970,18906,MD,Resident/Fellow/PA/NP,97849
4971,18907,MD,,97850
4972,18908,RN Stu,,97851
4973,18909,MD,,97852
4974,18910,RO,Read Only,97853
4975,18911,MDS,Resident/Fellow/PA/NP,97854
4976,18912,RO,Read Only,97855
4977,18913,MD,,97856
4978,18914,RO,Read Only,97857
4979,18915,RO,Read Only,97858
4980,18916,DI,Dietitian,97859
4981,18917,MDs,Attending,97860
4982,18918,RN,,97861
4983,18919,Res,Resident/Fellow/PA/NP,97862
4984,18920,RN,,97863
4985,18921,RO,Read Only,97864
4986,18922,RO,Read Only,97865
4987,18923,Co-wor,PCT/NA,97866
4988,18924,RO,Read Only,97867
4989,18925,RD Int,,97868
4990,18926,RN,,97869
4991,18927,RPh,Pharmacist,97870
4992,18928,RN,RN,97871
4993,18929,RN,,97872
4994,18930,RN,,97873
4995,18931,UA,Read Only,97874
4996,18932,PhStud,,97875
4997,18933,RO,Read Only,97876
4998,18934,RO,Read Only,97877
4999,18935,MD,,97878
5000,18936,MD,,97879
5001,18937,RN,,97880
5002,18938,CoOPSt,,97881
5003,18939,PCT,PCT/NA,97882
5004,18940,RN,,97883
5005,18941,RN,RN,97884
5006,18942,MD,Read Only,97885
5007,18943,MDs,Resident/Fellow/PA/NP,97886
5008,18944,SW Int,,97887
5009,18945,RN,,97888
5010,18946,MS,Resident/Fellow/PA/NP,97889
5011,18947,RNStu,,97890
5012,18948,RO,Read Only,97891
5013,18949,RO,Read Only,97892
5014,18950,RRT,Respiratory,97893
5015,18951,MD,Resident/Fellow/PA/NP,97894
5016,18952,MD,,97895
5017,18953,RO,Read Only,97896
5018,18954,RN,RN,97897
5019,18955,RN,,97898
5020,18956,Res,Resident/Fellow/PA/NP,97899
5021,18957,PCT,PCT/NA,97900
5022,18958,MedSt,,97901
5023,18959,RN,RN,97902
5024,18960,Res,Resident/Fellow/PA/NP,97903
5025,18961,Res,Resident/Fellow/PA/NP,97904
5026,18962,RO,Read Only,97905
5027,18963,MD,,97906
5028,18964,Res,Resident/Fellow/PA/NP,97907
5029,18965,RN,,97908
5030,18966,CoOpSt,,97909
5031,18967,RO,Read Only,97910
5032,18968,MD,Resident/Fellow/PA/NP,97911
5033,18969,RPh,,97912
5034,18970,RPh,,97913
5035,18971,Res,Resident/Fellow/PA/NP,97914
5036,18972,SW,Social Worker,97915
5037,18973,CM,Case Manager,97916
5038,18974,RPH,Pharmacist,97917
5039,18975,Res,Resident/Fellow/PA/NP,97918
5040,18976,RPH,Pharmacist,97919
5041,18977,Res,Resident/Fellow/PA/NP,97920
5042,18978,Res,Resident/Fellow/PA/NP,97921
5043,18979,MSIV,,97922
5044,18980,MD,,97923
3548,17549,RO,Read Only,97924
3549,17550,Res,Resident/Fellow/PA/NP,97925
3550,17551,Res,Resident/Fellow/PA/NP,97926
3551,17552,MD,,97927
3552,17553,Res,Resident/Fellow/PA/NP,97928
3553,17554,Co-Ord,UCO,97929
3554,17555,RO,Read Only,97930
3555,17556,RO,Read Only,97931
3556,17557,Res,Resident/Fellow/PA/NP,97932
3557,17558,SN,,97933
3558,17559,Res,Resident/Fellow/PA/NP,97934
3559,17560,SW,Social Worker,97935
3560,17561,Res,Resident/Fellow/PA/NP,97936
3561,17562,Res,Resident/Fellow/PA/NP,97937
3562,17563,RPH,Pharmacist,97938
3563,17564,RO,Read Only,97939
3564,17565,Res,Resident/Fellow/PA/NP,97940
3565,17566,RO,Read Only,97941
3566,17567,Res,Resident/Fellow/PA/NP,97942
3567,17568,Res,Resident/Fellow/PA/NP,97943
3568,17569,Res,Resident/Fellow/PA/NP,97944
3569,17570,Res,Resident/Fellow/PA/NP,97945
3570,17571,RN,,97946
3571,17572,RO,Read Only,97947
3572,17573,RRTs,,97948
3573,17574,RN,RN,97949
3574,17575,PCA,Read Only,97950
3575,17576,RN,RN,97951
3576,17577,Res,Resident/Fellow/PA/NP,97952
3577,17578,RN,RN,97953
3578,17579,RO,Read Only,97954
3579,17580,RO,Read Only,97955
3580,17581,RN,,97956
3581,17582,RN,RN,97957
3582,17583,SRN,,97958
3583,17584,RN,,97959
3584,17585,RN,,97960
3585,17586,MD,,97961
3586,17587,RN,,97962
3587,17588,RN,,97963
3588,17589,MD,,97964
3589,17590,RN,RN,97965
3590,17591,RN,,97966
3591,17592,SNP,,97967
3592,17593,MD,,97968
3593,17594,RN,,97969
3594,17595,RPh,,97970
3595,17596,RN,,97971
3596,17597,RN,,97972
3597,17598,UCO,,97973
3598,17599,RPH,Read Only,97974
3599,17600,Rn,RN,97975
3600,17601,RO,Read Only,97976
3601,17602,MDs,Resident/Fellow/PA/NP,97977
3602,17603,RN,,97978
3603,17604,RN,Read Only,97979
3604,17605,RO,Read Only,97980
3605,17606,Res,Resident/Fellow/PA/NP,97981
3606,17607,Studen,,97982
3607,17608,MD,,97983
3608,17609,RN,RN,97984
3609,17610,MD,,97985
3610,17611,Coop S,,97986
3611,17612,MD,,97987
3612,17613,RN,RN,97988
3613,17614,Res,Resident/Fellow/PA/NP,97989
3614,17615,RN,,97990
3615,17616,RN,RN,97991
3616,17617,RO,Read Only,97992
3617,17618,MD,,97993
3618,17619,Res,Resident/Fellow/PA/NP,97994
3619,17620,RO,Read Only,97995
3620,17621,CRT,,97996
3621,17622,RN,,97997
3622,17623,PCA,,97998
3623,17624,RN,,97999
3624,17625,PCT,,98000
3625,17626,RO,Read Only,98001
3626,17627,RO,Read Only,98002
3627,17628,RN,,98003
3628,17629,Studen,,98004
3629,17630,RO,Read Only,98005
3630,17631,RO,Read Only,98006
3631,17632,RO,Read Only,98007
3632,17633,Res,Read Only,98008
3633,17634,StNuIV,,98009
3634,17635,SN,,98010
3635,17636,RO,Read Only,98011
3636,17637,RO,Read Only,98012
3637,17638,RO,Read Only,98013
3638,17639,MD,,98014
3639,17640,MDs,Resident/Fellow/PA/NP,98015
3640,17641,MD,,98016
3641,17642,,,98017
3642,17643,RO,Read Only,98018
3643,17644,RO,Read Only,98019
3644,17645,RO,Read Only,98020
3645,17646,MD,,98021
3646,17647,RO,Read Only,98022
3647,17648,PCT,,98023
3648,17649,RN,,98024
3649,17650,MDs,Resident/Fellow/PA/NP,98025
3650,17651,RO,Read Only,98026
3651,17652,DI,Dietitian,98027
3652,17653,RO,Read Only,98028
3653,17654,MDs,Resident/Fellow/PA/NP,98029
3654,17655,RO,Read Only,98030
3655,17656,RN,,98031
3656,17657,MD,,98032
3657,17658,RN,,98033
3658,17659,NPS,,98034
3659,17660,RO,Read Only,98035
3660,17661,RN,RN,98036
3661,17662,RT Stu,,98037
3662,17663,Admin,,98038
3663,17664,UA,UCO,98039
3664,17665,LICSW,,98040
3665,17666,MD,,98041
3666,17667,RO,Read Only,98042
3667,17668,RO,Read Only,98043
3668,17669,RRT,,98044
3669,17670,RN,,98045
3670,17671,RNC,,98046
3671,17672,RN,,98047
3672,17673,RO,Read Only,98048
3673,17674,RN,,98049
3674,17675,RN,,98050
3675,17676,DirHCQ,Read Only,98051
3676,17677,RN,,98052
3677,17678,RN,,98053
3678,17679,RN,Read Only,98054
3679,17680,RN,,98055
3680,17681,RN,Read Only,98056
3681,17682,RO,Read Only,98057
3682,17683,MD,,98058
3683,17684,MedStu,,98059
3684,17685,MedSt,,98060
3685,17686,RO,Read Only,98061
3686,17687,RO,Read Only,98062
3687,17688,MD,,98063
3688,17689,RN,,98064
3689,17690,RN,,98065
3690,17691,Res,Resident/Fellow/PA/NP,98066
3691,17692,RO,Read Only,98067
3692,17693,RN,RN,98068
3693,17694,MD,Resident/Fellow/PA/NP,98069
3694,17695,RO,Read Only,98070
3695,17696,RO,Read Only,98071
3696,17697,RO,Read Only,98072
3697,17698,RRT,Respiratory,98073
3698,17699,RN,RN,98074
3699,17700,RN,,98075
3700,17701,RN,,98076
3701,17702,RPh,,98077
3702,17703,RPh,,98078
3703,17704,RN,,98079
3704,17705,RN,RN,98080
3705,17706,RN,,98081
3706,17707,RN,,98082
3707,17708,RO,Read Only,98083
3708,17709,RD,Dietitian,98084
3709,17710,RO,Read Only,98085
3710,17711,RO,Read Only,98086
3711,17712,SNP,,98087
3712,17713,MSIV,,98088
3713,17714,std,,98089
3714,17715,RPh,,98090
3715,17716,RO,Read Only,98091
3716,17717,RPH,Pharmacist,98092
3717,17718,Res,Resident/Fellow/PA/NP,98093
3718,17719,MD,Attending,98094
3719,17720,Res,Resident/Fellow/PA/NP,98095
3720,17721,RO,Read Only,98096
3721,17722,RO,Read Only,98097
3722,17723,Res,Resident/Fellow/PA/NP,98098
3723,17724,MD,,98099
3724,17725,MD,,98100
3725,17726,RO,Read Only,98101
3726,17727,RO,Read Only,98102
3727,17728,Res,Resident/Fellow/PA/NP,98103
3728,17729,MD,,98104
3729,17730,Rehab,Rehabilitation,98105
3730,17731,Res,Resident/Fellow/PA/NP,98106
3731,17732,Res,Resident/Fellow/PA/NP,98107
3732,17733,Res,Resident/Fellow/PA/NP,98108
3733,17734,PhaStu,,98109
3734,17735,RN,RN,98110
3735,17736,RN,Read Only,98111
3736,17737,RPh,Pharmacist,98112
3737,17738,RRT,Respiratory,98113
3738,17739,RN,,98114
3739,17740,SW,Social Worker,98115
3740,17741,RN,RN,98116
3741,17742,RO,Read Only,98117
3742,17743,RO,Read Only,98118
