row_id,icd9_code,short_title,long_title,mimic_id
7089,65891,Amniotic prob NOS-deliv,"Unspecified problem associated with amniotic cavity and membranes, delivered, with or without mention of antepartum condition",2001006985
7090,65893,Amnion prob NOS-antepart,"Unspecified problem associated with amniotic cavity and membranes, antepartum condition or complication",2001006986
7091,65900,Fail mechan induct-unsp,"Failed mechanical induction of labor, unspecified as to episode of care or not applicable",2001006987
7092,65901,Fail mech induct-deliver,"Failed mechanical induction of labor, delivered, with or without mention of antepartum condition",2001006988
7093,65903,Fail mech induct-antepar,"Failed mechanical induction of labor, antepartum condition or complication",2001006989
7094,65910,Fail induction NOS-unsp,"Failed medical or unspecified induction of labor, unspecified as to episode of care or not applicable",2001006990
7095,65911,Fail induction NOS-deliv,"Failed medical or unspecified induction of labor, delivered, with or without mention of antepartum condition",2001006991
7096,65913,Fail induct NOS-antepart,"Failed medical or unspecified induction of labor, antepartum condition or complication",2001006992
7097,65920,Pyrexia in labor-unspec,"Maternal pyrexia during labor, unspecified, unspecified as to episode of care or not applicable",2001006993
7098,65921,Pyrexia in labor-deliver,"Maternal pyrexia during labor, unspecified, delivered, with or without mention of antepartum condition",2001006994
7099,65923,Pyrexia in labor-antepar,"Maternal pyrexia during labor, unspecified, antepartum condition or complication",2001006995
7100,65930,Septicemia in labor-unsp,"Generalized infection during labor, unspecified as to episode of care or not applicable",2001006996
7101,65931,Septicem in labor-deliv,"Generalized infection during labor, delivered, with or without mention of antepartum condition",2001006997
7102,65933,Septicem in labor-antepa,"Generalized infection during labor, antepartum condition or complication",2001006998
7103,65940,Grand multiparity-unspec,"Grand multiparity, unspecified as to episode of care or not applicable",2001006999
7104,65941,Grand multiparity-deliv,"Grand multiparity, delivered, with or without mention of antepartum condition",2001007000
7105,65943,Grand multiparity-antepa,"Grand multiparity, antepartum condition or complication",2001007001
7106,65950,Elderly primigravid-unsp,"Elderly primigravida, unspecified as to episode of care or not applicable",2001007002
7107,65951,Elderly primigravida-del,"Elderly primigravida, delivered, with or without mention of antepartum condition",2001007003
7108,65953,Elder primigravid-antepa,"Elderly primigravida, antepartum condition or complication",2001007004
7109,65960,Elderly multigravida-uns,"Elderly multigravida, unspecified as to episode of care or not applicable",2001007005
7110,65961,Elderly multigravida-del,"Elderly multigravida, delivered with or without mention of antepartum condition",2001007006
7111,65963,Elderly multigravd-antep,"Elderly multigravida, antepartum condition or complication",2001007007
7112,65970,Abn ftl hrt rate/rhy-uns,"Abnormality in fetal heart rate or rhythm, unspecified as to episode of care or not applicable",2001007008
7113,65971,Abn ftl hrt rate/rhy-del,"Abnormality in fetal heart rate or rhythm, delivered, with or without mention of antepartum condition",2001007009
7114,65973,Abn ftl hrt rate/rhy-ant,"Abnormality in fetal heart rate or rhythm, antepartum condition or complication",2001007010
7115,65980,Complic labor NEC-unsp,"Other specified indications for care or intervention related to labor and delivery, unspecified as to episode of care or not applicable",2001007011
7116,65981,Complic labor NEC-deliv,"Other specified indications for care or intervention related to labor and delivery, delivered, with or without mention of antepartum condition",2001007012
7117,65983,Compl labor NEC-antepart,"Other specified indications for care or intervention related to labor and delivery, antepartum condition or complication",2001007013
7629,75314,Polycyst kid-autosom rec,"Polycystic kidney, autosomal recessive",2001007014
7118,65990,Complic labor NOS-unsp,"Unspecified indication for care or intervention related to labor and delivery, unspecified as to episode of care or not applicable",2001007015
7119,65991,Complic labor NOS-deliv,"Unspecified indication for care or intervention related to labor and delivery, delivered, with or without mention of antepartum condition",2001007016
7120,65993,Compl labor NOS-antepart,"Unspecified indication for care or intervention related to labor and delivery, antepartum condition or complication",2001007017
7121,66000,Obstruct/fet malpos-unsp,"Obstruction caused by malposition of fetus at onset of labor, unspecified as to episode of care or not applicable",2001007018
7122,66001,Obstruc/fet malpos-deliv,"Obstruction caused by malposition of fetus at onset of labor, delivered, with or without mention of antepartum condition",2001007019
7123,66003,Obstruc/fet malpos-antep,"Obstruction caused by malposition of fetus at onset of labor, antepartum condition or complication",2001007020
7124,66010,Bony pelv obstruc-unspec,"Obstruction by bony pelvis during labor, unspecified as to episode of care or not applicable",2001007021
7125,66011,Bony pelv obstruct-deliv,"Obstruction by bony pelvis during labor, delivered, with or without mention of antepartum condition",2001007022
7126,66013,Bony pelv obstruc-antepa,"Obstruction by bony pelvis during labor, antepartum condition or complication",2001007023
7127,66020,Abn pelv tiss obstr-unsp,"Obstruction by abnormal pelvic soft tissues during labor, unspecified as to episode of care or not applicable",2001007024
7128,66021,Abn pelv tis obstr-deliv,"Obstruction by abnormal pelvic soft tissues during labor, delivered, with or without mention of antepartum condition",2001007025
7129,66023,Abn pelv tis obstr-antep,"Obstruction by abnormal pelvic soft tissues during labor, antepartum condition or complication",2001007026
7130,66030,Persist occipitpost-unsp,"Deep transverse arrest and persistent occipitoposterior position, unspecified as to episode of care or not applicable",2001007027
7131,66031,Persist occiptpost-deliv,"Deep transverse arrest and persistent occipitoposterior position, delivered, with or without mention of antepartum condition",2001007028
7132,66033,Persist occiptpost-antep,"Deep transverse arrest and persistent occipitoposterior position, antepartum condition or complication",2001007029
7133,66040,Shoulder dystocia-unspec,"Shoulder (girdle) dystocia, unspecified as to episode of care or not applicable",2001007030
7134,66041,Shoulder dystocia-deliv,"Shoulder (girdle) dystocia, delivered, with or without mention of antepartum condition",2001007031
7135,64960,Uterine size descrp-unsp,"Uterine size date discrepancy, unspecified as to episode of care or not applicable",2001007032
7136,64961,Uterine size descrep-del,"Uterine size date discrepancy, delivered, with or without mention of antepartum condition",2001007033
7137,64962,Uterine size-del w p/p,"Uterine size date discrepancy, delivered, with mention of postpartum complication",2001007034
7138,64963,Uterine size des-antepar,"Uterine size date discrepancy, antepartum condition or complication",2001007035
7139,64964,Uterine size descrep-p/p,"Uterine size date discrepancy, postpartum condition or complication",2001007036
7140,7020,Actinic keratosis,Actinic keratosis,2001007037
7141,70211,Inflamed sbrheic keratos,Inflamed seborrheic keratosis,2001007038
7142,70219,Other sborheic keratosis,Other seborrheic keratosis,2001007039
6981,65821,Prolong rupt memb-deliv,"Delayed delivery after spontaneous or unspecified rupture of membranes, delivered, with or without mention of antepartum condition",2001007040
6982,65823,Prolong rup memb-antepar,"Delayed delivery after spontaneous or unspecified rupture of membranes, antepartum condition or complication",2001007041
6983,65830,Artific rupt membr-unsp,"Delayed delivery after artificial rupture of membranes, unspecified as to episode of care or not applicable",2001007042
6984,65831,Artific rupt membr-deliv,"Delayed delivery after artificial rupture of membranes, delivered, with or without mention of antepartum condition",2001007043
6985,65833,Artif rupt memb-antepart,"Delayed delivery after artificial rupture of membranes, antepartum condition or complication",2001007044
6986,65840,Amniotic infection-unsp,"Infection of amniotic cavity, unspecified as to episode of care or not applicable",2001007045
6987,65841,Amniotic infection-deliv,"Infection of amniotic cavity, delivered, with or without mention of antepartum condition",2001007046
6988,65843,Amniotic infect-antepart,"Infection of amniotic cavity, antepartum condition or complication",2001007047
6989,65880,Amniotic prob NEC-unspec,"Other problems associated with amniotic cavity and membranes, unspecified as to episode of care or not applicable",2001007048
6990,65881,Amniotic prob NEC-deliv,"Other problems associated with amniotic cavity and membranes, delivered, with or without mention of antepartum condition",2001007049
6991,65883,Amnion prob NEC-antepart,"Other problems associated with amniotic cavity and membranes, antepartum",2001007050
6992,66043,Shoulder dystocia-antepa,"Shoulder (girdle) dystocia, antepartum condition or complication",2001007051
6993,66050,Locked twins-unspecified,"Locked twins, unspecified as to episode of care or not applicable",2001007052
6994,66051,Locked twins-delivered,"Locked twins, delivered, with or without mention of antepartum condition",2001007053
6995,66053,Locked twins-antepartum,"Locked twins, antepartum condition or complication",2001007054
6996,66060,Fail trial lab NOS-unsp,"Unspecified failed trial of labor, unspecified as to episode of care or not applicable",2001007055
6997,66061,Fail trial lab NOS-deliv,"Unspecified failed trial of labor, delivered, with or without mention of antepartum condition",2001007056
6998,66063,Fail trial lab NOS-antep,"Unspecified failed trial of labor, antepartum condition or complication",2001007057
6999,66070,Failed forcep NOS-unspec,"Failed forceps or vacuum extractor, unspecified, unspecified as to episode of care or not applicable",2001007058
7000,66071,Failed forceps NOS-deliv,"Failed forceps or vacuum extractor, unspecified, delivered, with or without mention of antepartum condition",2001007059
7001,66073,Fail forceps NOS-antepar,"Failed forceps or vacuum extractor, unspecified, antepartum condition or complication",2001007060
7002,66080,Obstruc labor NEC-unspec,"Other causes of obstructed labor, unspecified as to episode of care or not applicable",2001007061
7003,66081,Obstruct labor NEC-deliv,"Other causes of obstructed labor, delivered, with or without mention of antepartum condition",2001007062
7004,66083,Obstruc labor NEC-antepa,"Other causes of obstructed labor, antepartum condition or complication",2001007063
7005,66090,Obstruc labor NOS-unspec,"Unspecified obstructed labor, unspecified as to episode of care or not applicable",2001007064
7006,66091,Obstruct labor NOS-deliv,"Unspecified obstructed labor, delivered, with or without mention of antepartum condition",2001007065
7007,66093,Obstruc labor NOS-antepa,"Unspecified obstructed labor, antepartum condition or complication",2001007066
7008,66100,Prim uterine inert-unsp,"Primary uterine inertia, unspecified as to episode of care or not applicable",2001007067
7009,66101,Prim uterine inert-deliv,"Primary uterine inertia, delivered, with or without mention of antepartum condition",2001007068
7010,66103,Prim uter inert-antepart,"Primary uterine inertia, antepartum condition or complication",2001007069
7011,66110,Sec uterine inert-unspec,"Secondary uterine inertia, unspecified as to episode of care or not applicable",2001007070
7012,66111,Sec uterine inert-deliv,"Secondary uterine inertia, delivered, with or without mention of antepartum condition",2001007071
7013,66113,Sec uterine inert-antepa,"Secondary uterine inertia, antepartum condition or complication",2001007072
7014,66120,Uterine inertia NEC-unsp,"Other and unspecified uterine inertia, unspecified as to episode of care or not applicable",2001007073
7015,66121,Uterine inert NEC-deliv,"Other and unspecified uterine inertia, delivered, with or without mention of antepartum condition",2001007074
7016,66123,Uterine inert NEC-antepa,"Other and unspecified uterine inertia, antepartum condition or complication",2001007075
7017,66130,Precipitate labor-unspec,"Precipitate labor, unspecified as to episode of care or not applicable",2001007076
7018,66131,Precipitate labor-deliv,"Precipitate labor, delivered, with or without mention of antepartum condition",2001007077
7019,66133,Precipitate labor-antepa,"Precipitate labor, antepartum condition or complication",2001007078
7020,66140,Uter dystocia NOS-unspec,"Hypertonic, incoordinate, or prolonged uterine contractions, unspecified as to episode of care or not applicable",2001007079
7021,66141,Uter dystocia NOS-deliv,"Hypertonic, incoordinate, or prolonged uterine contractions, delivered, with or without mention of antepartum condition",2001007080
7022,66143,Uter dystocia NOS-antepa,"Hypertonic, incoordinate, or prolonged uterine contractions, antepartum condition or complication",2001007081
7023,66190,Abnormal labor NOS-unsp,"Unspecified abnormality of labor, unspecified as to episode of care or not applicable",2001007082
7024,66191,Abnormal labor NOS-deliv,"Unspecified abnormality of labor, delivered, with or without mention of antepartum condition",2001007083
7025,66193,Abnorm labor NOS-antepar,"Unspecified abnormality of labor, antepartum condition or complication",2001007084
7026,66200,Prolonged 1st stage-unsp,"Prolonged first stage of labor, unspecified as to episode of care or not applicable",2001007085
7027,66201,Prolong 1st stage-deliv,"Prolonged first stage of labor, delivered, with or without mention of antepartum condition",2001007086
7028,66203,Prolong 1st stage-antepa,"Prolonged first stage of labor, antepartum condition or complication",2001007087
7029,66210,Prolonged labor NOS-unsp,"Unspecified prolonged labor, unspecified as to episode of care or not applicable",2001007088
7030,66211,Prolong labor NOS-deliv,"Unspecified prolonged labor, delivered, with or without mention of antepartum condition",2001007089
7031,66213,Prolong labor NOS-antepa,"Unspecified prolonged labor, antepartum condition or complication",2001007090
7032,66220,Prolonged 2nd stage-unsp,"Prolonged second stage of labor, unspecified as to episode of care or not applicable",2001007091
7033,66221,Prolong 2nd stage-deliv,"Prolonged second stage of labor, delivered, with or without mention of antepartum condition",2001007092
7034,66223,Prolong 2nd stage-antepa,"Prolonged second stage of labor, antepartum condition or complication",2001007093
7035,66230,Delay del 2nd twin-unsp,"Delayed delivery of second twin, triplet, etc., unspecified as to episode of care or not applicable",2001007094
7036,66231,Delay del 2nd twin-deliv,"Delayed delivery of second twin, triplet, etc., delivered, with or without mention of antepartum condition",2001007095
7037,66233,Delay del 2 twin-antepar,"Delayed delivery of second twin, triplet, etc., antepartum condition or complication",2001007096
7038,66300,Cord prolapse-unspec,"Prolapse of cord complicating labor and delivery, unspecified as to episode of care or not applicable",2001007097
7039,66301,Cord prolapse-delivered,"Prolapse of cord complicating labor and delivery, delivered, with or without mention of antepartum condition",2001007098
7040,66303,Cord prolapse-antepartum,"Prolapse of cord complicating labor and delivery, antepartum condition or complication",2001007099
7041,66310,Cord around neck-unspec,"Cord around neck with compression, complicating labor and delivery, unspecified as to episode of care or not applicable",2001007100
7042,66311,Cord around neck-deliver,"Cord around neck, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition",2001007101
7043,66313,Cord around neck-antepar,"Cord around neck, with compression, complicating labor and delivery, antepartum condition or complication",2001007102
7044,66320,Cord compress NEC-unspec,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, unspecified as to episode of care or not applicable",2001007103
7045,66321,Cord compress NEC-deliv,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition",2001007104
7046,66323,Cord compres NEC-antepar,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, antepartum condition or complication",2001007105
7047,66330,Cord entangle NEC-unspec,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, unspecified as to episode of care or not applicable",2001007106
7048,66331,Cord entangle NEC-deliv,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, delivered, with or without mention of antepartum condition",2001007107
7049,66333,Cord entangl NEC-antepar,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, antepartum condition or complication",2001007108
7050,66340,Short cord-unspecified,"Short cord complicating labor and delivery, unspecified as to episode of care or not applicable",2001007109
7051,66341,Short cord-delivered,"Short cord complicating labor and delivery, delivered, with or without mention of antepartum condition",2001007110
7052,66343,Short cord-antepartum,"Short cord complicating labor and delivery, antepartum condition or complication",2001007111
7053,66350,Vasa previa-unspecified,"Vasa previa complicating labor and delivery, unspecified as to episode of care or not applicable",2001007112
7054,66351,Vasa previa-delivered,"Vasa previa complicating labor and delivery, delivered, with or without mention of antepartum condition",2001007113
7055,66353,Vasa previa-antepartum,"Vasa previa complicating labor and delivery, antepartum condition or complication",2001007114
7056,66360,Vasc lesion cord-unspec,"Vascular lesions of cord complicating labor and delivery, unspecified as to episode of care or not applicable",2001007115
7057,66361,Vasc lesion cord-deliver,"Vascular lesions of cord complicating labor and delivery, delivered, with or without mention of antepartum condition",2001007116
7058,66363,Vasc lesion cord-antepar,"Vascular lesions of cord complicating labor and delivery, antepartum condition or complication",2001007117
7059,66380,Cord complicat NEC-unsp,"Other umbilical cord complications complicating labor and delivery, unspecified as to episode of care or not applicable",2001007118
7060,66381,Cord complicat NEC-deliv,"Other umbilical cord complications complicating labor and delivery, delivered, with or without mention of antepartum condition",2001007119
7061,66383,Cord compl NEC-antepart,"Other umbilical cord complications complicating labor and delivery, antepartum condition or complication",2001007120
7062,66390,Cord complicat NOS-unsp,"Unspecified umbilical cord complication complicating labor and delivery, unspecified as to episode of care or not applicable",2001007121
7063,66391,Cord complicat NOS-deliv,"Unspecified umbilical cord complication complicating labor and delivery, delivered, with or without mention of antepartum condition",2001007122
7064,66393,Cord compl NOS-antepart,"Unspecified umbilical cord complication complicating labor and delivery, antepartum condition or complication",2001007123
7065,66400,Del w 1 deg lacerat-unsp,"First-degree perineal laceration, unspecified as to episode of care or not applicable",2001007124
7066,66401,Del w 1 deg lacerat-del,"First-degree perineal laceration, delivered, with or without mention of antepartum condition",2001007125
7067,66404,Del w 1 deg lac-postpart,"First-degree perineal laceration, postpartum condition or complication",2001007126
7068,66410,Del w 2 deg lacerat-unsp,"Second-degree perineal laceration, unspecified as to episode of care or not applicable",2001007127
7069,66411,Del w 2 deg lacerat-del,"Second-degree perineal laceration, delivered, with or without mention of antepartum condition",2001007128
7070,66414,Del w 2 deg lac-postpart,"Second-degree perineal laceration, postpartum condition or complication",2001007129
7071,66420,Del w 3 deg lacerat-unsp,"Third-degree perineal laceration, unspecified as to episode of care or not applicable",2001007130
7072,66421,Del w 3 deg lacerat-del,"Third-degree perineal laceration, delivered, with or without mention of antepartum condition",2001007131
7073,66424,Del w 3 deg lac-postpart,"Third-degree perineal laceration, postpartum condition or complication",2001007132
7074,66430,Del w 4 deg lacerat-unsp,"Fourth-degree perineal laceration, unspecified as to episode of care or not applicable",2001007133
7075,66431,Del w 4 deg lacerat-del,"Fourth-degree perineal laceration, delivered, with or without mention of antepartum condition",2001007134
7076,66434,Del w 4 deg lac-postpart,"Fourth-degree perineal laceration, postpartum condition or complication",2001007135
7077,66440,Ob perineal lac NOS-unsp,"Unspecified perineal laceration, unspecified as to episode of care or not applicable",2001007136
7078,66441,Ob perineal lac NOS-del,"Unspecified perineal laceration, delivered, with or without mention of antepartum condition",2001007137
7079,66444,Perineal lac NOS-postpar,"Unspecified perineal laceration, postpartum condition or complication",2001007138
7080,66450,Ob perineal hematom-unsp,"Vulvar and perineal hematoma, unspecified as to episode of care or not applicable",2001007139
7081,66451,Ob perineal hematoma-del,"Vulvar and perineal hematoma, delivered, with or without mention of antepartum condition",2001007140
7082,66454,Perin hematoma-postpart,"Vulvar and perineal hematoma, postpartum condition or complication",2001007141
7083,66460,Anal sphincter tear NOS,"Anal sphincter tear complicating delivery, not associated with third-degree perineal laceration, unspecified as to episode of care or not applicable",2001007142
7084,66461,Anal sphincter tear-del,"Anal sphincter tear complicating delivery, not associated with third-degree perineal laceration, delivered, with or without mention of antepartum condition",2001007143
7085,66464,Anal sphinctr tear w p/p,"Anal sphincter tear complicating delivery, not associated with third-degree perineal laceration, postpartum condition or complication",2001007144
7086,66480,Ob perin traum NEC-unsp,"Other specified trauma to perineum and vulva, unspecified as to episode of care or not applicable",2001007145
7087,66481,Ob perineal trau NEC-del,"Other specified trauma to perineum and vulva, delivered, with or without mention of antepartum condition",2001007146
6706,64971,Cervical shortening-del,"Cervical shortening, delivered, with or without mention of antepartum condition",2001007147
7513,69284,Contact drmatitis-animal,Contact dermatitis and other eczema due to animal (cat) (dog) dander,2001007148
7514,69289,Dermatitis NEC,Contact dermatitis and other eczema due to other specified agents,2001007149
7515,6929,Dermatitis NOS,"Contact dermatitis and other eczema, unspecified cause",2001007150
7516,6930,Drug dermatitis NOS,Dermatitis due to drugs and medicines taken internally,2001007151
7517,6931,Dermat d/t food ingest,Dermatitis due to food taken internally,2001007152
7518,6938,Dermat d/t int agent NEC,Dermatitis due to other specified substances taken internally,2001007153
7519,6939,Dermat d/t int agent NOS,Dermatitis due to unspecified substance taken internally,2001007154
7520,6940,Dermatitis herpetiformis,Dermatitis herpetiformis,2001007155
7521,6941,Subcorneal pust dermatos,Subcorneal pustular dermatosis,2001007156
7522,6942,Juven dermat herpetiform,Juvenile dermatitis herpetiformis,2001007157
7523,6943,Impetigo herpetiformis,Impetigo herpetiformis,2001007158
7524,6944,Pemphigus,Pemphigus,2001007159
7525,6945,Pemphigoid,Pemphigoid,2001007160
7526,69460,Bn mucous memb pemph NOS,Benign mucous membrane pemphigoid without mention of ocular involvement,2001007161
7527,69461,Ocular pemphigus,Benign mucous membrane pemphigoid with ocular involvement,2001007162
7528,6948,Bullous dermatoses NEC,Other specified bullous dermatoses,2001007163
7529,6949,Bullous dermatoses NOS,Unspecified bullous dermatoses,2001007164
7530,6950,Toxic erythema,Toxic erythema,2001007165
7531,69510,Erythema multiforme NOS,"Erythema multiforme, unspecified",2001007166
7532,69511,Erythma multiforme minor,Erythema multiforme minor,2001007167
7533,69512,Erythema multiforme maj,Erythema multiforme major,2001007168
7534,69513,Stevens-Johnson syndrome,Stevens-Johnson syndrome,2001007169
7535,69514,Stevens-Johnson-TEN syn,Stevens-Johnson syndrome-toxic epidermal necrolysis overlap syndrome,2001007170
7536,69515,Toxic epidrml necrolysis,Toxic epidermal necrolysis,2001007171
7537,69519,Erythema multiforme NEC,Other erythema multiforme,2001007172
7538,6952,Erythema nodosum,Erythema nodosum,2001007173
7539,6953,Rosacea,Rosacea,2001007174
7540,6954,Lupus erythematosus,Lupus erythematosus,2001007175
7541,69550,Exfol d/t eryth <10% bdy,Exfoliation due to erythematous condition involving less than 10 percent of body surface,2001007176
7542,69551,Exfl d/t eryth 10-19 bdy,Exfoliation due to erythematous condition involving 10-19 percent of body surface,2001007177
7543,69552,Exfl d/t eryth 20-29 bdy,Exfoliation due to erythematous condition involving 20-29 percent of body surface,2001007178
7544,69553,Exfl d/t eryth 30-39 bdy,Exfoliation due to erythematous condition involving 30-39 percent of body surface,2001007179
7545,69554,Exfl d/t eryth 40-49 bdy,Exfoliation due to erythematous condition involving 40-49 percent of body surface,2001007180
7546,74912,Unilat cleft lip-imcompl,"Cleft lip, unilateral, incomplete",2001007181
7547,74913,Bilat cleft lip-complete,"Cleft lip, bilateral, complete",2001007182
7548,74914,Bilat cleft lip-incompl,"Cleft lip, bilateral, incomplete",2001007183
7549,74920,Cleft palate & lip NOS,"Cleft palate with cleft lip, unspecified",2001007184
7550,74921,Unil cleft palat/lip-com,"Cleft palate with cleft lip, unilateral, complete",2001007185
7551,74922,Unil cleft palat/lip-inc,"Cleft palate with cleft lip, unilateral, incomplete",2001007186
7552,74923,Bilat clft palat/lip-com,"Cleft palate with cleft lip, bilateral, complete",2001007187
7553,74924,Bilat clft palat/lip-inc,"Cleft palate with cleft lip, bilateral, incomplete",2001007188
7554,74925,Cleft palate & lip NEC,Other combinations of cleft palate with cleft lip,2001007189
7555,7500,Tongue tie,Tongue tie,2001007190
7556,75010,Tongue anomaly NOS,"Congenital anomaly of tongue, unspecified",2001007191
7557,75011,Aglossia,Aglossia,2001007192
7558,75012,Cong adhesions of tongue,Congenital adhesions of tongue,2001007193
7559,75013,Cong fissure of tongue,Fissure of tongue,2001007194
7560,75015,Cong macroglossia,Macroglossia,2001007195
7561,75016,Microglossia,Microglossia,2001007196
7562,75019,Tongue anomaly NEC,Other congenital anomalies of tongue,2001007197
7563,75021,Salivary gland absence,Absence of salivary gland,2001007198
7564,75022,Accessory salivary gland,Accessory salivary gland,2001007199
7565,75023,"Cong atresia, saliv duct","Atresia, salivary duct",2001007200
7566,75024,Cong salivary fistula,Congenital fistula of salivary gland,2001007201
7567,75025,Congenital lip fistula,Congenital fistula of lip,2001007202
7568,75026,Mouth anomaly NEC,Other specified anomalies of mouth,2001007203
7569,75027,Diverticulum of pharynx,Diverticulum of pharynx,2001007204
7570,75029,Pharyngeal anomaly NEC,Other specified anomalies of pharynx,2001007205
7571,7503,Cong esoph fistula/atres,"Tracheoesophageal fistula, esophageal atresia and stenosis",2001007206
7572,7504,Esophageal anomaly NEC,Other specified anomalies of esophagus,2001007207
7573,7505,Cong pyloric stenosis,Congenital hypertrophic pyloric stenosis,2001007208
7574,7506,Congenital hiatus hernia,Congenital hiatus hernia,2001007209
7575,7507,Gastric anomaly NEC,Other specified anomalies of stomach,2001007210
7576,7508,Upper GI anomaly NEC,Other specified anomalies of upper alimentary tract,2001007211
7577,7509,Upper GI anomaly NOS,Unspecified anomaly of upper alimentary tract,2001007212
7578,7510,Meckel's diverticulum,Meckel's diverticulum,2001007213
7579,7511,Atresia small intestine,Atresia and stenosis of small intestine,2001007214
7580,7512,Atresia large intestine,"Atresia and stenosis of large intestine, rectum, and anal canal",2001007215
7581,7513,Hirschsprung's disease,Hirschsprung's disease and other congenital functional disorders of colon,2001007216
7582,7514,Intestinal fixation anom,Anomalies of intestinal fixation,2001007217
7583,7515,Intestinal anomaly NEC,Other anomalies of intestine,2001007218
7584,75160,Biliary & liver anom NOS,"Unspecified anomaly of gallbladder, bile ducts, and liver",2001007219
7585,75161,Biliary atresia,Biliary atresia,2001007220
7586,75162,Cong cystic liver dis,Congenital cystic disease of liver,2001007221
7587,75169,Biliary & liver anom NEC,"Other anomalies of gallbladder, bile ducts, and liver",2001007222
7588,7517,Pancreas anomalies,Anomalies of pancreas,2001007223
7589,7518,Anom digestive syst NEC,Other specified anomalies of digestive system,2001007224
7590,7519,Anom digestive syst NOS,Unspecified anomaly of digestive system,2001007225
7591,7520,Anomalies of ovaries,Anomalies of ovaries,2001007226
7592,75210,Tubal/broad lig anom NOS,Unspecified anomaly of fallopian tubes and broad ligaments,2001007227
7593,75211,Embryonic cyst of adnexa,Embryonic cyst of fallopian tubes and broad ligaments,2001007228
7594,75219,Tubal/broad lig anom NEC,Other anomalies of fallopian tubes and broad ligaments,2001007229
7595,7522,Doubling of uterus,Doubling of uterus,2001007230
7596,75231,Agenesis of uterus,Agenesis of uterus,2001007231
7597,75232,Hypoplasia of uterus,Hypoplasia of uterus,2001007232
7598,75233,Unicornuate uterus,Unicornuate uterus,2001007233
7599,75234,Bicornuate uterus,Bicornuate uterus,2001007234
7600,75235,Septate uterus,Septate uterus,2001007235
7601,75236,Arcuate uterus,Arcuate uterus,2001007236
7602,75239,Anomalies of uterus NEC,Other anomalies of uterus,2001007237
7603,75240,Cervix/fem gen anom NOS,"Unspecified anomaly of cervix, vagina, and external female genitalia",2001007238
7604,75241,Embryon cyst fem gen NEC,"Embryonic cyst of cervix, vagina, and external female genitalia",2001007239
7605,75242,Imperforate hymen,Imperforate hymen,2001007240
7606,75243,Cervical agenesis,Cervical agenesis,2001007241
7607,75244,Cervical duplication,Cervical duplication,2001007242
7608,75245,Vaginal agenesis,Vaginal agenesis,2001007243
7609,75246,Transv vaginal septum,Transverse vaginal septum,2001007244
7610,75247,Longitud vaginal septum,Longitudinal vaginal septum,2001007245
7611,75249,Cervix/fem gen anom NEC,"Other anomalies of cervix, vagina, and external female genitalia",2001007246
7612,75251,Undescended testis,Undescended testis,2001007247
7613,75252,Retractile testis,Retractile testis,2001007248
7614,75261,Hypospadias,Hypospadias,2001007249
7615,75262,Epispadias,Epispadias,2001007250
7616,75263,Congenital chordee,Congenital chordee,2001007251
7617,75264,Micropenis,Micropenis,2001007252
7618,75265,Hidden penis,Hidden penis,2001007253
7619,75269,Penile anomalies NEC,Other penile anomalies,2001007254
7620,7527,Indeterminate sex,Indeterminate sex and pseudohermaphroditism,2001007255
7621,75281,Scrotal transposition,Scrotal transposition,2001007256
7622,75289,Genital organ anom NEC,Other specified anomalies of genital organs,2001007257
7623,7529,Genital organ anom NOS,Unspecified anomaly of genital organs,2001007258
7624,7530,Renal agenesis,Renal agenesis and dysgenesis,2001007259
7625,75310,Cystic kidney diseas NOS,"Cystic kidney disease, unspecified",2001007260
7626,75311,Congenital renal cyst,Congenital single renal cyst,2001007261
7631,75316,Medullary cystic kidney,Medullary cystic kidney,2001007262
7632,75317,Medullary sponge kidney,Medullary sponge kidney,2001007263
7633,75319,Cystic kidney diseas NEC,Other specified cystic kidney disease,2001007264
7634,75320,Obs dfct ren plv&urt NOS,Unspecified obstructive defect of renal pelvis and ureter,2001007265
7635,79955,Frontal lobe deficit,Frontal lobe and executive function deficit,2001007266
7636,79959,Cognition sign/sympt NEC,Other signs and symptoms involving cognition,2001007267
7637,79981,Decreased libido,Decreased libido,2001007268
7638,79982,Appar life threat-infant,Apparent life threatening event in infant,2001007269
7639,79989,Ill-define condition NEC,Other ill-defined conditions,2001007270
7640,7999,Unkn cause morb/mort NEC,Other unknown and unspecified cause of morbidity and mortality,2001007271
7641,80000,Closed skull vault fx,"Closed fracture of vault of skull without mention of intracranial injury, unspecified state of consciousness",2001007272
7642,80001,Cl skull vlt fx w/o coma,"Closed fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",2001007273
7643,80002,Cl skull vlt fx-brf coma,"Closed fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",2001007274
7644,80003,Cl skull vlt fx-mod coma,"Closed fracture of vault of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",2001007275
