row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid,mimic_id
9870,45521,SC28liq ng,,carevue,inputevents_cv,Free Form Intake,,,,2001026139
9871,45523,Pericardial Tap,,carevue,outputevents,,,,,2001026140
9876,45531,SC 26 NG,,carevue,inputevents_cv,Free Form Intake,,,,2001026141
9877,45532,IR Lactated ringers,,carevue,inputevents_cv,Free Form Intake,,,,2001026142
9878,45534,Neosure 26 cal,,carevue,inputevents_cv,Free Form Intake,,,,2001026143
9879,45535,Sodium Phos 30mmol,,carevue,inputevents_cv,Free Form Intake,,,,2001026144
9880,45537,Ascites in IR,,carevue,inputevents_cv,,,,,2001026145
9882,45539,Special Care 28,,carevue,inputevents_cv,Free Form Intake,,,,2001026146
9883,45542,IR Intake,,carevue,inputevents_cv,Free Form Intake,,,,2001026147
9884,45543,NaAcetate via UAC,,carevue,inputevents_cv,Free Form Intake,,,,2001026148
9885,45544,replete full strengh,,carevue,inputevents_cv,Free Form Intake,,,,2001026149
9898,45563,KETAMINE 200mgm 50ML,,carevue,inputevents_cv,Free Form Intake,,,,2001026150
9899,45564,SSC28NG,,carevue,inputevents_cv,Free Form Intake,,,,2001026151
9900,45566,Special Care 26,,carevue,inputevents_cv,Free Form Intake,,,,2001026152
9901,45567,LACTULOSE/Kayexalate,,carevue,inputevents_cv,Free Form Intake,,,,2001026153
9902,45569,SSC 26 NG,,carevue,inputevents_cv,Free Form Intake,,,,2001026154
9904,45572,Nutren 3/4str,,carevue,inputevents_cv,Free Form Intake,,,,2001026155
9905,45573,Ketamine 100mg/50ml,,carevue,inputevents_cv,Free Form Intake,,,,2001026156
9906,45576,"RUQ, RLQ",,carevue,inputevents_cv,,,,,2001026157
9908,45580,SC 28 po,,carevue,inputevents_cv,Free Form Intake,,,,2001026158
9912,45586,Sim SC26,,carevue,inputevents_cv,Free Form Intake,,,,2001026159
9913,45588,Sim SC28 NG,,carevue,inputevents_cv,Free Form Intake,,,,2001026160
9914,45589,Sim SC28 PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026161
9916,45593,Calcium w/ pheresis,,carevue,inputevents_cv,Free Form Intake,,,,2001026162
9918,45595,Nutramigen28w/RC PG,,carevue,inputevents_cv,Free Form Intake,,,,2001026163
9919,45597,REPLETE WITH FIBER,,carevue,inputevents_cv,Free Form Intake,,,,2001026164
9920,45598,Replete w/fiber FS,,carevue,inputevents_cv,Free Form Intake,,,,2001026165
9921,45600,SC26 PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026166
9925,45606,SC26,,carevue,inputevents_cv,Free Form Intake,,,,2001026167
9926,45607,IR Output,,carevue,outputevents,,,,,2001026168
9927,45609,readi-cat,,carevue,inputevents_cv,Free Form Intake,,,,2001026169
9928,45610,G/J collection bag,,carevue,inputevents_cv,,,,,2001026170
9929,45612,Neosure 26,,carevue,inputevents_cv,Free Form Intake,,,,2001026171
9931,45614,SimSC30,,carevue,inputevents_cv,Free Form Intake,,,,2001026172
9933,45617,blood from mouth,,carevue,outputevents,,,,,2001026173
9280,46074,VICU IN,,carevue,inputevents_cv,Free Form Intake,,,,2001026174
9281,46075,PE32 PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026175
9282,46076,PE26 ng,,carevue,inputevents_cv,Free Form Intake,,,,2001026176
9283,46077,N/S +15 MMOL Na phos,,carevue,inputevents_cv,Free Form Intake,,,,2001026177
9284,46078,OR cell saver,,carevue,inputevents_cv,Free Form Intake,,,,2001026178
9285,46079,PEG (BAG),,carevue,outputevents,,,,,2001026179
9287,46081,IVF ON FLOOR,,carevue,inputevents_cv,Free Form Intake,,,,2001026180
9288,46082,BM28 4Enf Powd 4 MCT,,carevue,outputevents,Free Form Intake,,,,2001026181
9289,46083,E28,,carevue,inputevents_cv,Free Form Intake,,,,2001026182
9290,46084,PE30 w beneprotein,,carevue,inputevents_cv,Free Form Intake,,,,2001026183
9291,46085,abd wound,,carevue,inputevents_cv,,,,,2001026184
9292,46086,N/S +30MMOL KPO4,,carevue,inputevents_cv,Free Form Intake,,,,2001026185
9293,46087,IV PLASMOLYTE,,carevue,inputevents_cv,Free Form Intake,,,,2001026186
9294,46088,"PE32,NG",,carevue,inputevents_cv,Free Form Intake,,,,2001026187
9295,46089,PE28 ng,,carevue,inputevents_cv,Free Form Intake,,,,2001026188
9296,46090,IV Plasmalyte,,carevue,inputevents_cv,Free Form Intake,,,,2001026189
9297,46091,.5BM/.5Neocate 24 PG,,carevue,outputevents,Free Form Intake,,,,2001026190
9298,46092,.5BM/.5Neocate 24 PO,,carevue,outputevents,Free Form Intake,,,,2001026191
9299,46093,enfacare 22 pg,,carevue,inputevents_cv,Free Form Intake,,,,2001026192
9300,46094,enfacare 22 po,,carevue,inputevents_cv,Free Form Intake,,,,2001026193
9301,46097,Pe28 cals/oz,,carevue,inputevents_cv,Free Form Intake,,,,2001026194
9304,46101,PE 26,,carevue,inputevents_cv,Free Form Intake,,,,2001026195
9306,46104,Old CT site,,carevue,inputevents_cv,,,,,2001026196
9307,46105,2/3 str Impact with.,,carevue,inputevents_cv,Free Form Intake,,,,2001026197
9308,46107,1/2 str Imp with Ben,,carevue,inputevents_cv,Free Form Intake,,,,2001026198
9309,46109,T3,,carevue,inputevents_cv,Free Form Intake,,,,2001026199
9310,46110,naAcetate7.7mEq,,carevue,inputevents_cv,Free Form Intake,,,,2001026200
9311,46111,PO PE28,,carevue,inputevents_cv,Free Form Intake,,,,2001026201
9312,46112,PE26 cal,,carevue,inputevents_cv,Free Form Intake,,,,2001026202
9313,46114,enfacare 26 po,,carevue,inputevents_cv,Free Form Intake,,,,2001026203
9314,46115,IV Rabbit,,carevue,inputevents_cv,Free Form Intake,,,,2001026204
9315,46117,PND13.5,,carevue,inputevents_cv,Free Form Intake,,,,2001026205
9316,46118,NJ tube,,carevue,outputevents,Free Form Intake,,,,2001026206
9317,46120,15.4meq NaAcetate,,carevue,inputevents_cv,Free Form Intake,,,,2001026207
9318,46123,ER in NS,,carevue,inputevents_cv,Free Form Intake,,,,2001026208
9319,46124,er in prbc,,carevue,inputevents_cv,Free Form Intake,,,,2001026209
9320,46126,1/2cc:cc repletion,,carevue,inputevents_cv,Free Form Intake,,,,2001026210
9321,46127,PE 26 with BP,,carevue,inputevents_cv,Free Form Intake,,,,2001026211
9323,46131,Neocate 24 via Jtube,,carevue,outputevents,Free Form Intake,,,,2001026212
9324,46132,Neocate24 via J tube,,carevue,outputevents,Free Form Intake,,,,2001026213
9325,46134,Drain segment IV,,carevue,outputevents,,,,,2001026214
9326,46135,NG Drainage,,carevue,outputevents,,,,,2001026215
9328,46138,N/S +KCL 20MEQ,,carevue,inputevents_cv,Free Form Intake,,,,2001026216
9329,46139,"Enfacare 26,PO",,carevue,inputevents_cv,Free Form Intake,,,,2001026217
9335,46149,Enfacare 22 per GT,,carevue,inputevents_cv,Free Form Intake,,,,2001026218
9336,46150,Good start PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026219
9337,46152,pe26 conc NG,,carevue,inputevents_cv,Free Form Intake,,,,2001026220
9338,46153,PE 28 cals,,carevue,inputevents_cv,Free Form Intake,,,,2001026221
9339,46155,PE 28,,carevue,inputevents_cv,Free Form Intake,,,,2001026222
9340,46156,"PE26 conc,NG",,carevue,inputevents_cv,Free Form Intake,,,,2001026223
9341,46158,PE30 PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026224
9342,46159,PO PE26,,carevue,inputevents_cv,Free Form Intake,,,,2001026225
9343,46161,Enfacare 28 GT,,carevue,inputevents_cv,Free Form Intake,,,,2001026226
9344,46162,Enfacare 28 PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026227
9345,46164,GT output,,carevue,outputevents,,,,,2001026228
9346,46165,PD fluid in,,carevue,inputevents_cv,Free Form Intake,,,,2001026229
9347,46167,IV INTAKE-ANGIO,,carevue,inputevents_cv,Free Form Intake,,,,2001026230
9349,46169,free water bolus.,,carevue,inputevents_cv,Free Form Intake,,,,2001026231
9350,46171,crystalloids in ango,,carevue,inputevents_cv,Free Form Intake,,,,2001026232
9351,46172,CVVHDF CA GLUC,,carevue,inputevents_cv,Free Form Intake,,,,2001026233
9352,46174,Protonix gtt 8mg/hr,,carevue,inputevents_cv,Free Form Intake,,,,2001026234
9353,46176,1/2 ST IMPACT,,carevue,inputevents_cv,Free Form Intake,,,,2001026235
9354,46177,URINE OUT-ANGIO,,carevue,outputevents,,,,,2001026236
9355,46179,mucous bag,,carevue,inputevents_cv,,,,,2001026237
9356,46181,Pancr. Pigtail #1,,carevue,inputevents_cv,,,,,2001026238
9357,46183,Left Arm drains.,,carevue,outputevents,,,,,2001026239
9358,46186,Flexiseal stool,,carevue,outputevents,,,,,2001026240
9362,46192,OR cryo,,carevue,inputevents_cv,Free Form Intake,,,,2001026241
9363,46194,mesan,,carevue,inputevents_cv,Free Form Intake,,,,2001026242
9364,46196,doxorubicin,,carevue,inputevents_cv,Free Form Intake,,,,2001026243
9365,46197,BUMEX,,carevue,inputevents_cv,Free Form Intake,,,,2001026244
9370,46205,banana readi cat,,carevue,inputevents_cv,Free Form Intake,,,,2001026245
9371,46207,OR LR,,carevue,inputevents_cv,Free Form Intake,,,,2001026246
9372,46209,EW fluids,,carevue,inputevents_cv,Free Form Intake,,,,2001026247
9373,46211,SSC24,,carevue,inputevents_cv,Free Form Intake,,,,2001026248
9374,46212,protonix 80mg/250cc,,carevue,inputevents_cv,Free Form Intake,,,,2001026249
9375,46213,pleural drainage/OR,,carevue,outputevents,,,,,2001026250
9376,46214,IVPB,,carevue,inputevents_cv,Free Form Intake,,,,2001026251
9378,46217,enfacare26,,carevue,inputevents_cv,Free Form Intake,,,,2001026252
9379,46218,enfacare26NG,,carevue,inputevents_cv,Free Form Intake,,,,2001026253
9380,46220,Abd output in OR,,carevue,outputevents,,,,,2001026254
9381,46221,Good start,,carevue,inputevents_cv,Free Form Intake,,,,2001026255
9382,46223,potasium,,carevue,inputevents_cv,Free Form Intake,,,,2001026256
9383,46224,drainage fr CT site,,carevue,outputevents,Free Form Intake,,,,2001026257
9384,46226,D5W w/40meq K,,carevue,inputevents_cv,Free Form Intake,,,,2001026258
9385,46227,go lytely,,carevue,inputevents_cv,Free Form Intake,,,,2001026259
9386,46228,Enfacare26 PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026260
9387,46229,belly fluid.,,carevue,inputevents_cv,,,,,2001026261
9388,46230,Dialysis 1.5% IN,,carevue,outputevents,Free Form Intake,,,,2001026262
9390,46232,dialysis flush,,carevue,outputevents,Free Form Intake,,,,2001026263
9391,46233,i/o adjustment,,carevue,inputevents_cv,,,,,2001026264
9392,46234,output adjustment,,carevue,outputevents,,,,,2001026265
9393,46235,PE 32 PG,,carevue,inputevents_cv,Free Form Intake,,,,2001026266
9394,46236,SSC24 with BP,,carevue,inputevents_cv,Free Form Intake,,,,2001026267
9395,46237,chest tube in or,,carevue,outputevents,,,,,2001026268
9396,46238,paracentisis fluid,,carevue,inputevents_cv,,,,,2001026269
9397,46239,PE30 w/Beneprotein,,carevue,inputevents_cv,Free Form Intake,,,,2001026270
9399,46241,pancreatic fistula,,carevue,outputevents,,,,,2001026271
9400,46242,pin site drain,,carevue,outputevents,,,,,2001026272
9401,46243,H2O Flushes,,carevue,inputevents_cv,Free Form Intake,,,,2001026273
9402,46244,pigtail irrigation,,carevue,inputevents_cv,Free Form Intake,,,,2001026274
9403,46245,PE 31 PG,,carevue,inputevents_cv,Free Form Intake,,,,2001026275
9404,46246,PE 31 PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026276
9405,46247,PE 32 PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026277
9406,46248,PE28 w/Beneprotein,,carevue,inputevents_cv,Free Form Intake,,,,2001026278
9407,46249,R angio site,,carevue,inputevents_cv,,,,,2001026279
9408,46250,EBL  CVVH,,carevue,inputevents_cv,,,,,2001026280
9409,46251,SODABICARB DRIP,,carevue,inputevents_cv,Free Form Intake,,,,2001026281
9410,46252,CCO Bolus,,carevue,inputevents_cv,Free Form Intake,,,,2001026282
9411,46253,Left Hand Drain,,carevue,outputevents,,,,,2001026283
9412,46254,PE28 w/BP Bottle,,carevue,inputevents_cv,Free Form Intake,,,,2001026284
9413,46255,groin pouch,,carevue,outputevents,,,,,2001026285
9414,46256,PE 26 w/Beneprotein,,carevue,inputevents_cv,Free Form Intake,,,,2001026286
9416,46258,D15 bolus,,carevue,inputevents_cv,Free Form Intake,,,,2001026287
9417,46259,Pigtail Drain Flush,,carevue,outputevents,Free Form Intake,,,,2001026288
9418,46260,Breast pump,,carevue,inputevents_cv,,,,,2001026289
9419,46261,PE 26w/bp bottle,,carevue,inputevents_cv,Free Form Intake,,,,2001026290
9420,46262,dialysate 2.5% in,,carevue,inputevents_cv,Free Form Intake,,,,2001026291
9421,46263,potassium phos 15mml,,carevue,inputevents_cv,Free Form Intake,,,,2001026292
9422,46264,Nutramigen 22 NG,,carevue,inputevents_cv,Free Form Intake,,,,2001026293
9423,46265,T4,,carevue,inputevents_cv,Free Form Intake,,,,2001026294
9424,46266,readi-cat2,,carevue,inputevents_cv,Free Form Intake,,,,2001026295
9425,46267,t tibe #2 right,,carevue,inputevents_cv,,,,,2001026296
9426,46268,t.tube #1 left,,carevue,outputevents,,,,,2001026297
9427,46269,Drain #1 WOUND,,carevue,outputevents,,,,,2001026298
9428,46270,GTUBE POUCH,,carevue,outputevents,,,,,2001026299
9429,46271,H20 Na Acet and hep,,carevue,inputevents_cv,Free Form Intake,,,,2001026300
9430,46272,Nutramigen26 NG,,carevue,inputevents_cv,Free Form Intake,,,,2001026301
9431,46273,Nutramigen26 PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026302
9433,46275,H2O/Hep/NaAcet,,carevue,inputevents_cv,Free Form Intake,,,,2001026303
9434,46276,PE26+polycose NG,,carevue,inputevents_cv,Free Form Intake,,,,2001026304
9435,46277,PE26+polycose PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026305
9438,46280,Enfacare 26 PO,,carevue,inputevents_cv,Free Form Intake,,,,2001026306
9439,46282,Drain Out #6 JP Medial,,carevue,outputevents,,,,,2001026307
9441,46285,vac output,,carevue,outputevents,,,,,2001026308
9442,46286,left hand pouch,,carevue,outputevents,,,,,2001026309
9445,46291,Ca Gluconate,,carevue,inputevents_cv,Free Form Intake,,,,2001026310
9446,46293,CRRT Citrate,,carevue,inputevents_cv,Free Form Intake,,,,2001026311
9447,46294,THORACENTEIS,,carevue,inputevents_cv,,,,,2001026312
9448,46296,PE29 ng,,carevue,inputevents_cv,Free Form Intake,,,,2001026313
9449,46297,PE29 po,,carevue,inputevents_cv,Free Form Intake,,,,2001026314
9450,46299,NA Acetate 0.5U hep.,,carevue,inputevents_cv,Free Form Intake,,,,2001026315
9451,46301,dexmedetomidine,,carevue,inputevents_cv,Free Form Intake,,,,2001026316
9452,46302,1/2 Nutren Renal TF,,carevue,inputevents_cv,Free Form Intake,,,,2001026317
9453,46304,Cecostomy,,carevue,outputevents,,,,,2001026318
9454,46305,hemo dial ultrafil,,carevue,inputevents_cv,,,,,2001026319
9455,46307,stool/fistula,,carevue,outputevents,,,,,2001026320
9456,46309,Drain Out #7 Wound Vac,,carevue,outputevents,,,,,2001026321
9458,46312,nutramigen24,,carevue,inputevents_cv,Free Form Intake,,,,2001026322
9459,46313,6% Hespan,,carevue,inputevents_cv,Free Form Intake,,,,2001026323
11709,46007,Nutrem Pulmonary FS,,carevue,inputevents_cv,Free Form Intake,,,,2001026324
11710,46010,pantaprozole,,carevue,inputevents_cv,Free Form Intake,,,,2001026325
11711,46013,KCL CVVHDF,,carevue,inputevents_cv,Free Form Intake,,,,2001026326
11712,46016,rt. arm bag,,carevue,inputevents_cv,,,,,2001026327
11714,46020,drainag/pigtail site,,carevue,outputevents,,,,,2001026328
11715,46023,VAC,,carevue,inputevents_cv,,,,,2001026329
11717,46027,NaCl 500+Kcl 40,,carevue,inputevents_cv,Free Form Intake,,,,2001026330
11719,46479,JP #2,,carevue,outputevents,,,,,2001026331
11721,46483,7.7meq naAcetate,,carevue,inputevents_cv,Free Form Intake,,,,2001026332
11722,46486,StarterPN D10 w/ Hep,,carevue,inputevents_cv,Free Form Intake,,,,2001026333
11723,46489,JP Other,,carevue,outputevents,,,,,2001026334
11724,46491,PE 30 ng,,carevue,inputevents_cv,Free Form Intake,,,,2001026335
11725,46493,RESCUE LINE,,carevue,inputevents_cv,Free Form Intake,,,,2001026336
11726,46496,kcl 10/100ml,,carevue,inputevents_cv,Free Form Intake,,,,2001026337
11727,46499,Enfacare 22,,carevue,inputevents_cv,Free Form Intake,,,,2001026338
11732,46515,PE26cal pg,,carevue,inputevents_cv,Free Form Intake,,,,2001026339
11733,46517,NS 4mEQ Ca/100 + Hep,,carevue,inputevents_cv,Free Form Intake,,,,2001026340
11734,46521,Isoproterenol,,carevue,inputevents_cv,Free Form Intake,,,,2001026341
11735,46524,ED CRYSTALLOID,,carevue,inputevents_cv,Free Form Intake,,,,2001026342
11737,46530,Floor FFP,,carevue,inputevents_cv,Free Form Intake,,,,2001026343
11739,46536,CT Contrast,,carevue,inputevents_cv,Free Form Intake,,,,2001026344
11740,46539,Drainage bag,,carevue,outputevents,,,,,2001026345
11741,46540,Acetylcystein,,carevue,inputevents_cv,Free Form Intake,,,,2001026346
11742,46543,Acetylcysteine mg/hr,,carevue,inputevents_cv,Free Form Intake,,,,2001026347
11743,46547,rescue,,carevue,inputevents_cv,Free Form Intake,,,,2001026348
11744,46549,Rescue Line,,carevue,inputevents_cv,Free Form Intake,,,,2001026349
11746,46555,gastric asp,,carevue,outputevents,,,,,2001026350
11747,46556,groin drain,,carevue,outputevents,,,,,2001026351
11749,46561,TPA MG/HR,,carevue,inputevents_cv,Free Form Intake,,,,2001026352
11750,46564,Albumin,,carevue,inputevents_cv,Free Form Intake,,,,2001026353
11751,46567,anastomosis leak,,carevue,inputevents_cv,,,,,2001026354
11752,46568,pigtail bile drain,,carevue,outputevents,,,,,2001026355
11753,46571,pigtail drain replac,,carevue,outputevents,Free Form Intake,,,,2001026356
11754,46574,CRRT rescue line NS,,carevue,inputevents_cv,Free Form Intake,,,,2001026357
11755,46577,MULTIVITAMIN BAG,,carevue,inputevents_cv,Free Form Intake,,,,2001026358
11756,46580,rodney smith drain,,carevue,outputevents,,,,,2001026359
11757,46583,tranexamic acid,,carevue,inputevents_cv,Free Form Intake,,,,2001026360
11759,46589,1/2cc:cc 0.45% NS,,carevue,inputevents_cv,Free Form Intake,,,,2001026361
11760,46592,soduim bicarbonate,,carevue,inputevents_cv,Free Form Intake,,,,2001026362
11761,46595,left arm bag,,carevue,inputevents_cv,,,,,2001026363
11762,46597,left arm bag #2,,carevue,inputevents_cv,,,,,2001026364
11763,46599,OR Cell Saver,,carevue,inputevents_cv,Free Form Intake,,,,2001026365
11764,46602,Sodabicarb Drip,,carevue,inputevents_cv,Free Form Intake,,,,2001026366
11765,46605,NGT Aspirate,,carevue,outputevents,,,,,2001026367
11766,46606,ORAL SECRETION,,carevue,inputevents_cv,,,,,2001026368
11767,46608,K PHOS 15MMOL,,carevue,inputevents_cv,Free Form Intake,,,,2001026369
11768,46611,POTASSIUM CHLOR 10MQ,,carevue,inputevents_cv,Free Form Intake,,,,2001026370
11770,46618,Emema,,carevue,inputevents_cv,Free Form Intake,,,,2001026371
11771,46620,JP#2deep,,carevue,outputevents,,,,,2001026372
11772,46622,ultrafiltrate out,,carevue,outputevents,,,,,2001026373
11773,46710,endo drainage,,carevue,outputevents,,,,,2001026374
11774,46712,CALCIUM-DIALYSIS,,carevue,outputevents,Free Form Intake,,,,2001026375
11775,46715,Citrate - dialysis,,carevue,outputevents,Free Form Intake,,,,2001026376
11776,46718,superior/ant chtube,,carevue,outputevents,,,,,2001026377
11777,46720,PD Dialysate,,carevue,inputevents_cv,Free Form Intake,,,,2001026378
11779,46726,Oral,,carevue,inputevents_cv,,,,,2001026379
11780,46727,urine from floor,,carevue,outputevents,,,,,2001026380
11781,46729,Dextran,,carevue,inputevents_cv,Free Form Intake,,,,2001026381
11782,46732,LT NEPHROSTOMY TUBE.,,carevue,outputevents,,,,,2001026382
11785,46740,gastric lavage,,carevue,outputevents,Free Form Intake,,,,2001026383
11788,46749,D5W/150MEQ NA BICARB,,carevue,inputevents_cv,Free Form Intake,,,,2001026384
11790,46754,net pheresis intake,,carevue,inputevents_cv,Free Form Intake,,,,2001026385
11791,46757,Thoracentesis off,,carevue,outputevents,Free Form Intake,,,,2001026386
11795,46771,Ethacrynate Sodium,,carevue,inputevents_cv,Free Form Intake,,,,2001026387
11796,46774,Sodabicarb Drip.,,carevue,inputevents_cv,Free Form Intake,,,,2001026388
11797,46777,ir intake,,carevue,inputevents_cv,Free Form Intake,,,,2001026389
11798,46780,Bladdar pressure,,carevue,inputevents_cv,,,,,2001026390
11800,46785,ct insertion site,,carevue,inputevents_cv,,,,,2001026391
11802,46789,3/4st impact/fiber,,carevue,inputevents_cv,Free Form Intake,,,,2001026392
11803,46792,Plasmalyte-A,,carevue,inputevents_cv,Free Form Intake,,,,2001026393
11804,46795,NS Filter Flush,,carevue,inputevents_cv,Free Form Intake,,,,2001026394
11805,46798,3% citrate,,carevue,inputevents_cv,Free Form Intake,,,,2001026395
11807,46804,Farr  5 urine,,carevue,outputevents,,,,,2001026396
11809,43727,bupivacaine.1% popli,,carevue,inputevents_cv,Free Form Intake,,,,2001026397
11810,43730,rlq drainage,,carevue,outputevents,,,,,2001026398
11813,43740,EBL FROM OR,,carevue,inputevents_cv,,,,,2001026399
11815,43798,FARR 10 INTAKE,,carevue,inputevents_cv,Free Form Intake,,,,2001026400
11820,43813,wound leakage,,carevue,inputevents_cv,,,,,2001026401
11823,43820,NGT output,,carevue,outputevents,,,,,2001026402
11826,43829,PERITONEAL DIALYSATE,,carevue,inputevents_cv,Free Form Intake,,,,2001026403
11828,43835,EW IN,,carevue,inputevents_cv,Free Form Intake,,,,2001026404
11830,43840,MUCOUS FISTULA,,carevue,outputevents,,,,,2001026405
11833,43851,ETT out,,carevue,outputevents,,,,,2001026406
11834,43852,readicat contrast,,carevue,inputevents_cv,Free Form Intake,,,,2001026407
11835,43855,Vaginal and Back Wnd,,carevue,inputevents_cv,,,,,2001026408
11839,43866,3/4 STR IMPACT/FIBER,,carevue,inputevents_cv,Free Form Intake,,,,2001026409
11840,43869,Peritoneal fluid,,carevue,inputevents_cv,,,,,2001026410
11842,43874,HEPATIC DRN FLUSH IN,,carevue,inputevents_cv,Free Form Intake,,,,2001026411
11843,43877,OR ascites,,carevue,inputevents_cv,,,,,2001026412
11845,43882,FoleyIrrigant,,carevue,inputevents_cv,Free Form Intake,,,,2001026413
11850,43896,vent drain,,carevue,outputevents,,,,,2001026414
11852,43901,blood loss,,carevue,inputevents_cv,,,,,2001026415
11853,43902,PHERESIS,,carevue,inputevents_cv,Free Form Intake,,,,2001026416
11854,43905,D5W via J-tube,,carevue,outputevents,Free Form Intake,,,,2001026417
11857,43914,PEG tube,,carevue,outputevents,,,,,2001026418
11860,43923,Oral Contrast,,carevue,inputevents_cv,Free Form Intake,,,,2001026419
11862,43928,ECMO CRYSTALLOID,,carevue,inputevents_cv,Free Form Intake,,,,2001026420
11864,43987,urine out or,,carevue,outputevents,,,,,2001026421
11868,43999,1/2ns1000+20k,,carevue,inputevents_cv,Free Form Intake,,,,2001026422
11869,44002,NSS VIA PIGTAIL TUBE,,carevue,outputevents,Free Form Intake,,,,2001026423
11871,44009,K phos,,carevue,inputevents_cv,Free Form Intake,,,,2001026424
11872,44011,ENDOSCOPY,,carevue,inputevents_cv,,,,,2001026425
11878,44027,dialysis fluid off,,carevue,outputevents,,,,,2001026426
11879,44029,PEG GOLYTELY,,carevue,outputevents,Free Form Intake,,,,2001026427
11880,44032,paracentesis removal,,carevue,outputevents,,,,,2001026428
11881,44034,Pseudocyst drain,,carevue,outputevents,,,,,2001026429
11882,44036,P.D. In,,carevue,inputevents_cv,Free Form Intake,,,,2001026430
11883,44039,P.D. Out,,carevue,outputevents,,,,,2001026431
11885,44044,FFP Drip,,carevue,inputevents_cv,Free Form Intake,,,,2001026432
11886,44046,Angio Out,,carevue,outputevents,,,,,2001026433
11887,44048,Floor cryst,,carevue,inputevents_cv,Free Form Intake,,,,2001026434
11888,44051,floor urine,,carevue,outputevents,,,,,2001026435
11890,44054,PD IN,,carevue,inputevents_cv,Free Form Intake,,,,2001026436
11891,44057,OR/PACU,,carevue,inputevents_cv,Free Form Intake,,,,2001026437
11892,44059,1/2st impact/fiber,,carevue,inputevents_cv,Free Form Intake,,,,2001026438
11893,44062,Drain Out #3 Davol,,carevue,outputevents,,,,,2001026439
11894,44065,jp left abdomen,,carevue,outputevents,,,,,2001026440
11895,44067,jp right abdomen,,carevue,outputevents,,,,,2001026441
11896,44068,jp right breast,,carevue,outputevents,,,,,2001026442
11897,44070,NEOSURE PG,,carevue,inputevents_cv,Free Form Intake,,,,2001026443
11899,44076,NS 500+ 40 KCL,,carevue,inputevents_cv,Free Form Intake,,,,2001026444
11902,44085,DIALYSIS OFF,,carevue,outputevents,,,,,2001026445
11904,44089,Methylprednisone,,carevue,inputevents_cv,Free Form Intake,,,,2001026446
11905,44093,t tube site,,carevue,outputevents,,,,,2001026447
11906,44094,Lactulose enema,,carevue,inputevents_cv,Free Form Intake,,,,2001026448
11907,44097,HD fluid removed,,carevue,outputevents,,,,,2001026449
11909,44102,Plasmalyte,,carevue,inputevents_cv,Free Form Intake,,,,2001026450
11910,44105,3/4 STR NEPRO,,carevue,inputevents_cv,Free Form Intake,,,,2001026451
11912,44111,sodiumbicarb 100meq,,carevue,inputevents_cv,Free Form Intake,,,,2001026452
11914,44117,pigtail infusion,,carevue,inputevents_cv,Free Form Intake,,,,2001026453
11916,44175,R groin,,carevue,inputevents_cv,,,,,2001026454
11918,44179,1/2 st IMPACT,,carevue,inputevents_cv,Free Form Intake,,,,2001026455
11919,44182,SODIUM BICARB 150MEQ,,carevue,inputevents_cv,Free Form Intake,,,,2001026456
11922,44190,tpa 50 mg in 500cc,,carevue,inputevents_cv,Free Form Intake,,,,2001026457
11923,44193,Dialysis.,,carevue,outputevents,,,,,2001026458
11925,44198,Promote 2/3 strength,,carevue,outputevents,Free Form Intake,,,,2001026459
11926,44201,lumbar drain,,carevue,outputevents,,,,,2001026460
11927,44203,Albumin 12.5%,,carevue,inputevents_cv,Free Form Intake,,,,2001026461
11928,44206,D5 0.25%NS 20mEq KCl,,carevue,inputevents_cv,Free Form Intake,,,,2001026462
11929,44209,JTUBE SITE DRAINAGE,,carevue,outputevents,,,,,2001026463
11930,44211,Abd drain output,,carevue,outputevents,,,,,2001026464
11932,44216,Hemodialysis out,,carevue,outputevents,,,,,2001026465
11933,44218,impact w/fiber 3/4,,carevue,inputevents_cv,Free Form Intake,,,,2001026466
11936,44229,R ARM DRAINAGE BAG,,carevue,outputevents,,,,,2001026467
11937,44231,Angio output,,carevue,outputevents,,,,,2001026468
11938,44232,wound vac output.,,carevue,outputevents,,,,,2001026469
11941,44242,or cryo,,carevue,inputevents_cv,Free Form Intake,,,,2001026470
11945,44253,Urine out angio,,carevue,outputevents,,,,,2001026471
11946,44255,D5 WITH 3 AMPS BICAB,,carevue,inputevents_cv,Free Form Intake,,,,2001026472
11949,44264,pericard hep/ns 1:1,,carevue,inputevents_cv,Free Form Intake,,,,2001026473
11950,44268,CT SITE DRAIN,,carevue,outputevents,,,,,2001026474
11953,44278,ER urine,,carevue,outputevents,,,,,2001026475
11954,44279,Cranberry Juice,,carevue,inputevents_cv,Free Form Intake,,,,2001026476
11956,44286,Dialysis indwelling,,carevue,outputevents,Free Form Intake,,,,2001026477
