row_id,icd9_code,short_title,long_title,mimic_id
1541,4923,Anal biopsy,Biopsy of anus,2001016403
1542,4929,Anal/perian dx proc NEC,Other diagnostic procedures on anus and perianal tissue,2001016404
1543,4931,Endosc destruc anus les,Endoscopic excision or destruction of lesion or tissue of anus,2001016405
1544,4939,Other destruc anus les,Other local excision or destruction of lesion or tissue of anus,2001016406
1545,4941,Hemorrhoid reduction,Reduction of hemorrhoids,2001016407
1546,4942,Hemorrhoid injection,Injection of hemorrhoids,2001016408
1547,4943,Hemorrhoid cauterizat,Cauterization of hemorrhoids,2001016409
1548,4944,Hemorrhoid cryotherapy,Destruction of hemorrhoids by cryotherapy,2001016410
1549,4945,Hemorrhoid ligation,Ligation of hemorrhoids,2001016411
1550,4946,Hemorrhoidectomy,Excision of hemorrhoids,2001016412
1551,4947,Hemorrhoid evacuation,Evacuation of thrombosed hemorrhoids,2001016413
1552,4949,Hemorrhoid procedure NEC,Other procedures on hemorrhoids,2001016414
1553,4951,Left lat sphincterotomy,Left lateral anal sphincterotomy,2001016415
1554,4952,Post sphincterotomy,Posterior anal sphincterotomy,2001016416
1555,4959,Anal sphincterotomy NEC,Other anal sphincterotomy,2001016417
1556,496,Excision of anus,Excision of anus,2001016418
1557,4971,Suture anal laceration,Suture of laceration of anus,2001016419
1558,4972,Anal cerclage,Anal cerclage,2001016420
1559,4973,Closure of anal fistula,Closure of anal fistula,2001016421
1560,4974,Gracilis musc transplan,Gracilis muscle transplant for anal incontinence,2001016422
1561,4975,Impl or rev art anal sph,Implantation or revision of artificial anal sphincter,2001016423
1562,4976,Remov art anal sphincter,Removal of artificial anal sphincter,2001016424
1563,4979,Anal sphinct repair NEC,Other repair of anal sphincter,2001016425
1564,4991,Incision of anal septum,Incision of anal septum,2001016426
1565,4992,Insert subq anal stimul,Insertion of subcutaneous electrical anal stimulator,2001016427
1566,4993,Anal incision NEC,Other incision of anus,2001016428
1567,4994,Reduction anal prolapse,Reduction of anal prolapse,2001016429
1568,4995,Control anal hemorrhage,Control of (postoperative) hemorrhage of anus,2001016430
1569,4999,Anal operation NEC,Other operations on anus,2001016431
1570,500,Hepatotomy,Hepatotomy,2001016432
1571,5011,Closed liver biopsy,Closed (percutaneous) [needle] biopsy of liver,2001016433
1867,6929,Uterus/adnexa repair NEC,Other repair of uterus and supporting structures,2001016434
1868,693,Paracerv uterine denerv,Paracervical uterine denervation,2001016435
1869,6941,Suture uterine lacerat,Suture of laceration of uterus,2001016436
1870,6942,Closure uterine fistula,Closure of fistula of uterus,2001016437
1871,6949,Uterine repair NEC,Other repair of uterus,2001016438
1872,6951,Aspirat curet-preg termi,Aspiration curettage of uterus for termination of pregnancy,2001016439
1873,6952,Aspirat curet-post deliv,Aspiration curettage following delivery or abortion,2001016440
1874,7499,Cesarean section NOS,Other cesarean section of unspecified type,2001016441
1875,750,Intra-amnion inj for ab,Intra-amniotic injection for abortion,2001016442
1876,751,Diagnostic amniocentesis,Diagnostic amniocentesis,2001016443
1877,752,Intrauterine transfusion,Intrauterine transfusion,2001016444
1878,7531,Amnioscopy,Amnioscopy,2001016445
1879,7532,Fetal ekg,Fetal EKG (scalp),2001016446
1880,7996,Tibia/fibula inj op NOS,"Unspecified operation on bone injury, tibia and fibula",2001016447
1881,7997,Metatars/tars inj op NOS,"Unspecified operation on bone injury, tarsals and metatarsals",2001016448
1882,7998,Toe injury operation NOS,"Unspecified operation on bone injury, phalanges of foot",2001016449
1883,7999,Unspec op-bone inj NEC,"Unspecified operation on bone injury, other specified bone",2001016450
1884,8000,Arth/pros rem wo rep NOS,"Arthrotomy for removal of prosthesis without replacement, unspecified site",2001016451
1885,8001,Arth/pros rem wo re-shld,"Arthrotomy for removal of prosthesis without replacement, shoulder",2001016452
1886,8002,Arth/pros rem wo rep-elb,"Arthrotomy for removal of prosthesis without replacement, elbow",2001016453
1887,8003,Arth/pros rem wo re-wrst,"Arthrotomy for removal of prosthesis without replacement, wrist",2001016454
1888,8283,Repair of macrodactyly,Repair of macrodactyly,2001016455
1889,8284,Repair of mallet finger,Repair of mallet finger,2001016456
1890,8285,Other tenodesis of hand,Other tenodesis of hand,2001016457
1891,8286,Other tenoplasty of hand,Other tenoplasty of hand,2001016458
1892,8289,Hand plastic op NEC,Other plastic operations on hand,2001016459
1893,8291,Lysis of hand adhesions,Lysis of adhesions of hand,2001016460
1894,8292,Aspiration bursa of hand,Aspiration of bursa of hand,2001016461
1895,8293,Aspir soft tiss hand NEC,Aspiration of other soft tissue of hand,2001016462
1896,8294,Inject bursa of hand,Injection of therapeutic substance into bursa of hand,2001016463
1897,8295,Inject tendon of hand,Injection of therapeutic substance into tendon of hand,2001016464
1898,8296,Hand sft tissu injec NEC,Other injection of locally-acting therapeutic substance into soft tissue of hand,2001016465
1899,8299,Hand mus/ten/fas/ops NEC,"Other operations on muscle, tendon, and fascia of hand",2001016466
1900,8301,Tendon sheath explorat,Exploration of tendon sheath,2001016467
1901,8302,Myotomy,Myotomy,2001016468
1902,8303,Bursotomy,Bursotomy,2001016469
1903,8309,Soft tissue incision NEC,Other incision of soft tissue,2001016470
1904,8311,Achillotenotomy,Achillotenotomy,2001016471
1905,8312,Adductor tenotomy of hip,Adductor tenotomy of hip,2001016472
1906,8313,Other tenotomy,Other tenotomy,2001016473
1907,8314,Fasciotomy,Fasciotomy,2001016474
1908,8319,Soft tissue division NEC,Other division of soft tissue,2001016475
1909,8321,Open biopsy soft tissue,Open biopsy of soft tissue,2001016476
1910,8329,Soft tissue dx proc NEC,"Other diagnostic procedures on muscle, tendon, fascia, and bursa, including that of hand",2001016477
1911,8331,Excis les tendon sheath,Excision of lesion of tendon sheath,2001016478
1912,8332,Excis lesion of muscle,Excision of lesion of muscle,2001016479
1913,8339,Exc les soft tissue NEC,Excision of lesion of other soft tissue,2001016480
1914,8341,Tendon excision for grft,Excision of tendon for graft,2001016481
1915,8342,Other tenonectomy,Other tenonectomy,2001016482
1916,8343,Musc/fasc excis for grft,Excision of muscle or fascia for graft,2001016483
1917,8344,Other fasciectomy,Other fasciectomy,2001016484
1918,8345,Other myectomy,Other myectomy,2001016485
1919,8349,Other soft tissue excis,Other excision of soft tissue,2001016486
1920,835,Bursectomy,Bursectomy,2001016487
1921,6959,Aspir curett uterus NEC,Other aspiration curettage of uterus,2001016488
1922,696,Menstrual extraction,Menstrual extraction or regulation,2001016489
1923,697,Insertion of iud,Insertion of intrauterine contraceptive device,2001016490
1924,6991,Insert uterine device,Insertion of therapeutic device into uterus,2001016491
1925,6992,Artificial insemination,Artificial insemination,2001016492
1926,6993,Insertion of laminaria,Insertion of laminaria,2001016493
1927,6994,Man replace invert uter,Manual replacement of inverted uterus,2001016494
1928,6995,Incision of cervix,Incision of cervix,2001016495
1929,6996,Remove cervical cerclage,Removal of cerclage material from cervix,2001016496
1930,6997,Remove penetrat cerv FB,Removal of other penetrating foreign body from cervix,2001016497
1931,6998,Uterine support op NEC,Other operations on supporting structures of uterus,2001016498
1932,6999,Uterine operation NEC,Other operations on cervix and uterus,2001016499
1933,700,Culdocentesis,Culdocentesis,2001016500
1934,7011,Hymenotomy,Hymenotomy,2001016501
1935,7012,Culdotomy,Culdotomy,2001016502
1936,7013,Intralum vag adhesiolys,Lysis of intraluminal adhesions of vagina,2001016503
1937,7014,Vaginotomy NEC,Other vaginotomy,2001016504
1938,7021,Vaginoscopy,Vaginoscopy,2001016505
1939,7022,Culdoscopy,Culdoscopy,2001016506
1940,7023,Cul-de-sac biopsy,Biopsy of cul-de-sac,2001016507
1941,7024,Vaginal biopsy,Vaginal biopsy,2001016508
1942,7029,Vagin/cul-de-sac dx NEC,Other diagnostic procedures on vagina and cul-de-sac,2001016509
1943,7031,Hymenectomy,Hymenectomy,2001016510
1944,7032,Excis cul-de-sac lesion,Excision or destruction of lesion of cul-de-sac,2001016511
1945,7033,Excision vaginal lesion,Excision or destruction of lesion of vagina,2001016512
1946,704,Vaginal obliteration,Obliteration and total excision of vagina,2001016513
1947,7050,Cystocel/rectocel repair,Repair of cystocele and rectocele,2001016514
1948,7051,Cystocele repair,Repair of cystocele,2001016515
1949,7052,Rectocele repair,Repair of rectocele,2001016516
1950,7053,Cysto & recto w grf/pros,Repair of cystocele and rectocele with graft or prosthesis,2001016517
1951,7054,Rep cystocel w grft/pros,Repair of cystocele with graft or prosthesis,2001016518
1952,7055,Rep rectocele w grf/pros,Repair of rectocele with graft or prosthesis,2001016519
1953,7061,Vaginal construction,Vaginal construction,2001016520
1954,7062,Vaginal reconstruction,Vaginal reconstruction,2001016521
1955,7063,Vaginal const w grf/pros,Vaginal construction with graft or prosthesis,2001016522
1956,7064,Vag reconst w grft/pros,Vaginal reconstruction with graft or prosthesis,2001016523
1957,7533,Fetal blood sample/bx,Fetal blood sampling and biopsy,2001016524
1958,7534,Other fetal monitoring,Other fetal monitoring,2001016525
1959,7535,Dx proc fetus/amnion NEC,Other diagnostic procedures on fetus and amnion,2001016526
1960,7536,Correction fetal defect,Correction of fetal defect,2001016527
1961,7537,Amnioinfusion,Amnioinfusion,2001016528
1962,7538,Fetal pulse oximetry,Fetal pulse oximetry,2001016529
1963,754,Manual removal-placenta,Manual removal of retained placenta,2001016530
1964,7550,Repair ob lac uterus NOS,"Repair of current obstetric laceration of uterus, not otherwise specified",2001016531
1965,7551,Repair ob lacerat cervix,Repair of current obstetric laceration of cervix,2001016532
1966,7552,Repair ob lac corp uteri,Repair of current obstetric laceration of corpus uteri,2001016533
1967,8004,Arth/pros rem wo rep-hnd,"Arthrotomy for removal of prosthesis without replacement, hand and finger",2001016534
1968,8005,Arth/pros rem wo rep-hip,"Arthrotomy for removal of prosthesis without replacement, hip",2001016535
1969,8006,Arth/pros rem wo re-knee,"Arthrotomy for removal of prosthesis without replacement, knee",2001016536
1970,8007,Arth/pros rem wo rep-ank,"Arthrotomy for removal of prosthesis without replacement, ankle",2001016537
1971,8008,Arth/pros rem wo re-foot,"Arthrotomy for removal of prosthesis without replacement, foot and toe",2001016538
1972,8361,Tendon sheath suture,Suture of tendon sheath,2001016539
1973,8362,Delayed tendon suture,Delayed suture of tendon,2001016540
1974,8363,Rotator cuff repair,Rotator cuff repair,2001016541
1975,8364,Other suture of tendon,Other suture of tendon,2001016542
1976,8365,Other muscle/fasc suture,Other suture of muscle or fascia,2001016543
1977,8371,Tendon advancement,Advancement of tendon,2001016544
1978,8372,Tendon recession,Recession of tendon,2001016545
1979,8373,Tendon reattachment,Reattachment of tendon,2001016546
1980,8374,Muscle reattachment,Reattachment of muscle,2001016547
1981,8375,Tendon trnsfr/transplant,Tendon transfer or transplantation,2001016548
1982,8376,Other tendon transposit,Other tendon transposition,2001016549
1983,8377,Muscle trnsfr/transplant,Muscle transfer or transplantation,2001016550
1984,8379,Other muscle transposit,Other muscle transposition,2001016551
1985,8381,Tendon graft,Tendon graft,2001016552
1986,8382,Muscle or fascia graft,Graft of muscle or fascia,2001016553
1987,8383,Tendon pulley reconstruc,Tendon pulley reconstruction other than hand,2001016554
1988,8384,Clubfoot release NEC,"Release of clubfoot, not elsewhere classified",2001016555
1989,8385,Musc/tend lng change NEC,Other change in muscle or tendon length,2001016556
1990,8386,Quadricepsplasty,Quadricepsplasty,2001016557
1991,8387,Other plastic ops muscle,Other plastic operations on muscle,2001016558
1992,8388,Other plastic ops tendon,Other plastic operations on tendon,2001016559
1993,8389,Other plastic ops fascia,Other plastic operations on fascia,2001016560
1994,8391,Adhesiolysis mus/ten/fas,"Lysis of adhesions of muscle, tendon, fascia, and bursa",2001016561
1995,8392,Insert skel musc stimula,Insertion or replacement of skeletal muscle stimulator,2001016562
1996,8393,Remov skel musc stimulat,Removal of skeletal muscle stimulator,2001016563
1997,8394,Aspiration of bursa,Aspiration of bursa,2001016564
1998,7071,Suture vagina laceration,Suture of laceration of vagina,2001016565
1999,7072,Repair colovagin fistula,Repair of colovaginal fistula,2001016566
2000,7073,Repair rectovag fistula,Repair of rectovaginal fistula,2001016567
2001,7074,Rep vaginoent fistul NEC,Repair of other vaginoenteric fistula,2001016568
2002,7075,Repair vag fistula NEC,Repair of other fistula of vagina,2001016569
2003,7076,Hymenorrhaphy,Hymenorrhaphy,2001016570
2004,7077,Vaginal suspens & fixat,Vaginal suspension and fixation,2001016571
2005,7078,Vag susp/fix w grft/pros,Vaginal suspension and fixation with graft or prosthesis,2001016572
2006,7079,Vaginal repair NEC,Other repair of vagina,2001016573
2007,708,Vaginal vault obliterat,Obliteration of vaginal vault,2001016574
2008,7091,Vaginal operation NEC,Other operations on vagina,2001016575
2009,7092,Cul-de-sac operation NEC,Other operations on cul-de-sac,2001016576
2010,7093,Cul-de-sac grf/pros NEC,Other operations on cul-de-sac with graft or prosthesis,2001016577
2011,7094,Insert biological graft,Insertion of biological graft,2001016578
2012,7095,Insert synth graft/prost,Insertion of synthetic graft or prosthesis,2001016579
2013,7101,Vulvar adhesiolysis,Lysis of vulvar adhesions,2001016580
2014,7109,Incis vulva/perineum NEC,Other incision of vulva and perineum,2001016581
2015,7111,Vulvar biopsy,Biopsy of vulva,2001016582
2016,7561,Repair ob lac blad/ureth,Repair of current obstetric laceration of bladder and urethra,2001016583
2017,7562,Repair ob lac rect/anus,Repair of current obstetric laceration of rectum and sphincter ani,2001016584
2018,7569,Repair ob laceration NEC,Repair of other current obstetric laceration,2001016585
2019,757,Manual explor uterus p/p,"Manual exploration of uterine cavity, postpartum",2001016586
2020,758,Ob tamponade uterus/vag,Obstetric tamponade of uterus or vagina,2001016587
2021,7591,Evac ob inc hemat perin,Evacuation of obstetrical incisional hematoma of perineum,2001016588
2022,7592,Evac ob hemat vulva/vag,Evacuation of other hematoma of vulva or vagina,2001016589
2023,7593,Surg corr invert uterus,Surgical correction of inverted uterus,2001016590
2024,7594,Man replac invert uterus,Immediate postpartum manual replacement of inverted uterus,2001016591
2025,8009,Arth/pros rem wo rep NEC,"Arthrotomy for removal of prosthesis without replacement, other specified sites",2001016592
2026,8010,Other arthrotomy NOS,"Other arthrotomy, unspecified site",2001016593
2027,8011,Oth arthrotomy-shoulder,"Other arthrotomy, shoulder",2001016594
2028,8012,Oth arthrotomy-elbow,"Other arthrotomy, elbow",2001016595
2029,8395,Soft tissue aspirat NEC,Aspiration of other soft tissue,2001016596
2030,8396,Injection into bursa,Injection of therapeutic substance into bursa,2001016597
2031,8397,Injection into tendon,Injection of therapeutic substance into tendon,2001016598
2032,8398,Soft tissue inject NEC,Injection of locally acting therapeutic substance into other soft tissue,2001016599
2033,8399,Mus/ten/fas/bur op NEC,"Other operations on muscle, tendon, fascia, and bursa",2001016600
2034,8400,Upper limb amputat NOS,"Upper limb amputation, not otherwise specified",2001016601
2035,8401,Finger amputation,Amputation and disarticulation of finger,2001016602
2036,8402,Thumb amputation,Amputation and disarticulation of thumb,2001016603
2037,8403,Amputation through hand,Amputation through hand,2001016604
2038,8404,Disarticulation of wrist,Disarticulation of wrist,2001016605
2039,8405,Amputation thru forearm,Amputation through forearm,2001016606
2040,8406,Disarticulation of elbow,Disarticulation of elbow,2001016607
2041,8407,Amputation thru humerus,Amputation through humerus,2001016608
2042,8408,Shoulder disarticulation,Disarticulation of shoulder,2001016609
2043,8409,Forequarter amputation,Interthoracoscapular amputation,2001016610
2044,8410,Lower limb amputat NOS,"Lower limb amputation, not otherwise specified",2001016611
2045,8411,Toe amputation,Amputation of toe,2001016612
2046,8412,Amputation through foot,Amputation through foot,2001016613
2047,8413,Disarticulation of ankle,Disarticulation of ankle,2001016614
2048,8414,Amputat through malleoli,Amputation of ankle through malleoli of tibia and fibula,2001016615
2049,8415,Below knee amputat NEC,Other amputation below knee,2001016616
2050,8416,Disarticulation of knee,Disarticulation of knee,2001016617
2051,8417,Above knee amputation,Amputation above knee,2001016618
2052,8418,Disarticulation of hip,Disarticulation of hip,2001016619
2053,8419,Hindquarter amputation,Abdominopelvic amputation,2001016620
2054,8421,Thumb reattachment,Thumb reattachment,2001016621
2055,8422,Finger reattachment,Finger reattachment,2001016622
2056,8423,Forearm/wrist/hand reatt,"Forearm, wrist, or hand reattachment",2001016623
2057,8424,Upper arm reattachment,Upper arm reattachment,2001016624
2058,8425,Toe reattachment,Toe reattachment,2001016625
2059,8426,Foot reattachment,Foot reattachment,2001016626
2060,8427,Lower leg/ankle reattach,Lower leg or ankle reattachment,2001016627
2061,8428,Thigh reattachment,Thigh reattachment,2001016628
2062,8429,Reattachment NEC,Other reattachment of extremity,2001016629
2063,843,Amputation stump revis,Revision of amputation stump,2001016630
2064,8440,Implnt/fit pros limb NOS,"Implantation or fitting of prosthetic limb device, not otherwise specified",2001016631
2065,8441,Fit up arm/should prosth,Fitting of prosthesis of upper arm and shoulder,2001016632
2066,8442,Fit lo arm/hand prosthes,Fitting of prosthesis of lower arm and hand,2001016633
2067,8443,Fit arm prosthesis NOS,"Fitting of prosthesis of arm, not otherwise specified",2001016634
2068,8444,Implant arm prosthesis,Implantation of prosthetic device of arm,2001016635
2069,8445,Fit above knee prosthes,Fitting of prosthesis above knee,2001016636
2070,8446,Fit below knee prosthes,Fitting of prosthesis below knee,2001016637
2071,8447,Fit leg prosthesis NOS,"Fitting of prosthesis of leg, not otherwise specified",2001016638
2072,7119,Vulvar diagnos proc NEC,Other diagnostic procedures on vulva,2001016639
2073,7599,Obstetric operation NEC,Other obstetric operations,2001016640
2074,7601,Facial bone sequestrect,Sequestrectomy of facial bone,2001016641
2075,7609,Facial bone incision NEC,Other incision of facial bone,2001016642
2076,7611,Facial bone biopsy,Biopsy of facial bone,2001016643
2077,7619,Facial bone dx proc NEC,Other diagnostic procedures on facial bones and joints,2001016644
2078,762,Destruct facial bone les,Local excision or destruction of lesion of facial bone,2001016645
2079,7631,Partial mandibulectomy,Partial mandibulectomy,2001016646
2080,7639,Part facial ostectom NEC,Partial ostectomy of other facial bone,2001016647
2081,8013,Oth arthrotomy-wrist,"Other arthrotomy, wrist",2001016648
2082,8014,Oth arthrotomy-hand/fngr,"Other arthrotomy, hand and finger",2001016649
2083,8015,Oth arthrotomy-hip,"Other arthrotomy, hip",2001016650
2084,8016,Oth arthrotomy-knee,"Other arthrotomy, knee",2001016651
2085,8017,Oth arthrotomy-ankle,"Other arthrotomy, ankle",2001016652
2086,8519,Breast dx procedure NEC,Other diagnostic procedures on breast,2001016653
2087,8520,Breast tissu destruc NOS,"Excision or destruction of breast tissue, not otherwise specified",2001016654
2088,7121,Percutan bartholin aspir,Percutaneous aspiration of Bartholin's gland (cyst),2001016655
2089,7122,Incise bartholin's gland,Incision of Bartholin's gland (cyst),2001016656
2090,7123,Bartholin gland marsup,Marsupialization of Bartholin's gland (cyst),2001016657
2091,7124,Destruc bartholin gland,Excision or other destruction of Bartholin's gland (cyst),2001016658
2092,7129,Bartholin's gland op NEC,Other operations on Bartholin's gland,2001016659
2093,713,Local vulvar excis NEC,Other local excision or destruction of vulva and perineum,2001016660
2094,7641,Tot mandibulec w reconst,Total mandibulectomy with synchronous reconstruction,2001016661
2095,7642,Total mandibulectomy NEC,Other total mandibulectomy,2001016662
2096,7643,Mandibular reconst NEC,Other reconstruction of mandible,2001016663
2097,7644,Tot face ostect w recons,Total ostectomy of other facial bone with synchronous reconstruction,2001016664
2098,7645,Tot face bone ostect NEC,Other total ostectomy of other facial bone,2001016665
2099,7646,Facial bone reconstr NEC,Other reconstruction of other facial bone,2001016666
2100,765,Temporomand arthroplasty,Temporomandibular arthroplasty,2001016667
2101,8018,Oth arthrotomy-foot/toe,"Other arthrotomy, foot and toe",2001016668
2102,8019,Other arthrotomy NEC,"Other arthrotomy, other specified sites",2001016669
2103,8020,Arthroscopy NOS,"Arthroscopy, unspecified site",2001016670
2104,8021,Shoulder arthroscopy,"Arthroscopy, shoulder",2001016671
2105,8022,Elbow arthroscopy,"Arthroscopy, elbow",2001016672
2106,8023,Wrist arthroscopy,"Arthroscopy, wrist",2001016673
2107,8024,Hand & finger arthroscop,"Arthroscopy, hand and finger",2001016674
2108,8025,Hip arthroscopy,"Arthroscopy, hip",2001016675
2109,8026,Knee arthroscopy,"Arthroscopy, knee",2001016676
2110,8027,Ankle arthroscopy,"Arthroscopy, ankle",2001016677
2111,8028,Foot & toe arthroscopy,"Arthroscopy, foot and toe",2001016678
2112,8029,Arthroscopy NEC,"Arthroscopy, other specified sites",2001016679
2113,8030,Joint biopsy NOS,"Biopsy of joint structure, unspecified site",2001016680
2114,8542,Bilat simple mastectomy,Bilateral simple mastectomy,2001016681
2115,8543,Unilat exten simp mastec,Unilateral extended simple mastectomy,2001016682
2116,8544,Bilat extend simp mastec,Bilateral extended simple mastectomy,2001016683
2117,8545,Unilat radical mastectom,Unilateral radical mastectomy,2001016684
2118,8546,Bilat radical mastectomy,Bilateral radical mastectomy,2001016685
2119,8547,Unil ext rad mastectomy,Unilateral extended radical mastectomy,2001016686
2120,8548,Bil exten rad mastectomy,Bilateral extended radical mastectomy,2001016687
2121,8550,Augment mammoplasty NOS,"Augmentation mammoplasty, not otherwise specified",2001016688
2122,8551,Unil breast injec-augmen,Unilateral injection into breast for augmentation,2001016689
2123,8552,Bil breast injec-augment,Bilateral injection into breast for augmentation,2001016690
2124,8553,Unilat breast implant,Unilateral breast implant,2001016691
2125,8554,Bilateral breast implant,Bilateral breast implant,2001016692
2126,8555,Fat graft to breast,Fat graft to breast,2001016693
2127,856,Mastopexy,Mastopexy,2001016694
2128,8570,Totl reconstc breast NOS,"Total reconstruction of breast, not otherwise specified",2001016695
2129,8571,Latiss dorsi myocut flap,Latissimus dorsi myocutaneous flap,2001016696
2130,8572,"TRAM flap, pedicled","Transverse rectus abdominis myocutaneous (TRAM) flap, pedicled",2001016697
2131,8573,"TRAM flap, free","Transverse rectus abdominis myocutaneous (TRAM) flap, free",2001016698
2132,8574,"DIEP flap, free","Deep inferior epigastric artery perforator (DIEP) flap, free",2001016699
2133,8575,"SIEA flap, free","Superficial inferior epigastric artery (SIEA) flap, free",2001016700
2134,8576,"GAP flap, free","Gluteal artery perforator (GAP) flap, free",2001016701
2135,8579,Totl reconst breast NEC,Other total reconstruction of breast,2001016702
2136,8581,Suture breast laceration,Suture of laceration of breast,2001016703
2137,8582,Breast split-thick graft,Split-thickness graft to breast,2001016704
2138,8583,Breast full-thick graft,Full-thickness graft to breast,2001016705
2139,8584,Breast pedicle graft,Pedicle graft to breast,2001016706
2140,8585,Breast muscle flap graft,Muscle flap graft to breast,2001016707
2141,8586,Transposition of nipple,Transposition of nipple,2001016708
2142,8587,Nipple repair NEC,Other repair or reconstruction of nipple,2001016709
2143,8589,Mammoplasty NEC,Other mammoplasty,2001016710
2144,8591,Aspiration of breast,Aspiration of breast,2001016711
2145,8592,Breast injection,Injection of therapeutic agent into breast,2001016712
2146,8593,Breast implant revision,Revision of implant of breast,2001016713
2147,8594,Breast implant removal,Removal of implant of breast,2001016714
2148,8595,Inser breast tissu expan,Insertion of breast tissue expander,2001016715
2149,8596,Remov breast tissu expan,Removal of breast tissue expander,2001016716
2150,8599,Breast operation NEC,Other operations on the breast,2001016717
2151,8601,Aspiration skin & subq,Aspiration of skin and subcutaneous tissue,2001016718
2152,8602,Skin defect tattooing,Injection or tattooing of skin lesion or defect,2001016719
2153,8603,Incision pilonidal sinus,Incision of pilonidal sinus or cyst,2001016720
2154,8604,Other skin & subq i & d,Other incision with drainage of skin and subcutaneous tissue,2001016721
2155,8605,Removal fb/dev from skin,Incision with removal of foreign body or device from skin and subcutaneous tissue,2001016722
2156,8606,Insert infusion pump,Insertion of totally implantable infusion pump,2001016723
2157,8607,Insert vasc access dev,Insertion of totally implantable vascular access device [VAD],2001016724
2158,8609,Skin & subq incision NEC,Other incision of skin and subcutaneous tissue,2001016725
2159,8611,Closed bx skin/subq tiss,Closed biopsy of skin and subcutaneous tissue,2001016726
2160,8619,Skin & subq dx proc NEC,Other diagnostic procedures on skin and subcutaneous tissue,2001016727
2161,714,Operations on clitoris,Operations on clitoris,2001016728
2162,715,Radical vulvectomy,Radical vulvectomy,2001016729
2163,7161,Unilateral vulvectomy,Unilateral vulvectomy,2001016730
2164,7661,Cl osteoplasty mand rami,Closed osteoplasty [osteotomy] of mandibular ramus,2001016731
2165,7662,Open osteoplas mand rami,Open osteoplasty [osteotomy] of mandibular ramus,2001016732
2166,7663,Osteoplasty mandible bdy,Osteoplasty [osteotomy] of body of mandible,2001016733
2167,7664,Mand orthognathic op NEC,Other orthognathic surgery on mandible,2001016734
2168,7665,Seg osteoplasty maxilla,Segmental osteoplasty [osteotomy] of maxilla,2001016735
2169,7666,Tot osteoplasty maxilla,Total osteoplasty [osteotomy] of maxilla,2001016736
2170,7667,Reduction genioplasty,Reduction genioplasty,2001016737
2171,7668,Augmentation genioplasty,Augmentation genioplasty,2001016738
2172,7669,Facial bone repair NEC,Other facial bone repair,2001016739
2173,7670,Reduction facial fx NOS,"Reduction of facial fracture, not otherwise specified",2001016740
2174,7671,Cl reduct malar/zygo fx,Closed reduction of malar and zygomatic fracture,2001016741
2175,7672,Opn reduct malar/zygo fx,Open reduction of malar and zygomatic fracture,2001016742
2176,7673,Cl reduct maxillary fx,Closed reduction of maxillary fracture,2001016743
2177,7674,Open reduct maxillary fx,Open reduction of maxillary fracture,2001016744
2178,7675,Cl reduct mandible fx,Closed reduction of mandibular fracture,2001016745
2179,7676,Open reduct mandible fx,Open reduction of mandibular fracture,2001016746
2180,7677,Open reduct alveolar fx,Open reduction of alveolar fracture,2001016747
2181,7678,Cl reduct facial fx NEC,Other closed reduction of facial fracture,2001016748
2182,7679,Open reduct face fx NEC,Other open reduction of facial fracture,2001016749
2183,7691,Bone graft to face bone,Bone graft to facial bone,2001016750
2184,7692,Syn implant to face bone,Insertion of synthetic implant in facial bone,2001016751
2185,7693,Clos reduct tm dislocat,Closed reduction of temporomandibular dislocation,2001016752
2186,7694,Open reduct tm dislocat,Open reduction of temporomandibular dislocation,2001016753
2187,7695,Tm manipulation NEC,Other manipulation of temporomandibular joint,2001016754
2188,7696,Injec therap sbst tm jnt,Injection of therapeutic substance into temporomandibular joint,2001016755
2189,7697,Remove int fix face bone,Removal of internal fixation device from facial bone,2001016756
2190,7699,Facial bone/jnt op NEC,Other operations on facial bones and joints,2001016757
2191,7700,Sequestrectomy NOS,"Sequestrectomy, unspecified site",2001016758
2192,7701,Chest cage sequestrec,"Sequestrectomy, scapula, clavicle, and thorax [ribs and sternum]",2001016759
2193,7702,Humerus sequestrectomy,"Sequestrectomy, humerus",2001016760
2194,7703,Radius & ulna sequestrec,"Sequestrectomy, radius and ulna",2001016761
2195,7704,Metacarp/carp sequestrec,"Sequestrectomy, carpals and metacarpals",2001016762
2196,7705,Femoral sequestrectomy,"Sequestrectomy, femur",2001016763
2197,7706,Patellar sequestrectomy,"Sequestrectomy, patella",2001016764
2198,8031,Shoulder joint biopsy,"Biopsy of joint structure, shoulder",2001016765
2199,8032,Elbow joint biopsy,"Biopsy of joint structure, elbow",2001016766
2200,8033,Wrist joint biopsy,"Biopsy of joint structure, wrist",2001016767
2201,8034,Hand/finger joint biopsy,"Biopsy of joint structure, hand and finger",2001016768
2202,8448,Implant leg prosthesis,Implantation of prosthetic device of leg,2001016769
2203,8451,Ins spinal fusion device,Insertion of interbody spinal fusion device,2001016770
2204,8452,Insert recombinant BMP,Insertion of recombinant bone morphogenetic protein,2001016771
2205,8453,Imp limb length kinetic,Implantation of internal limb lengthening device with kinetic distraction,2001016772
2206,8454,Impl other limb length,Implantation of other internal limb lengthening device,2001016773
2207,8455,Ins bone void filler,Insertion of bone void filler,2001016774
2208,8456,Ins or rep cement spacer,Insertion or replacement of (cement) spacer,2001016775
2209,8457,Removal of cement spacer,Removal of (cement) spacer,2001016776
2210,8459,Insert othr spin device,Insertion of other spinal devices,2001016777
